Active	Topic path	Topic	Topic keywords	ID	Name	Triggers	Keywords	Bot Says	Variables	Tags
true	Solicitudes - Suaci [SUACI]/01. Espacio público/28. SUA01CUX28 - Reposición de contenedor	28. SUA01CUX28 - Reposición de contenedor		PLBWX5XYGQ2B3GP7IN8Q-ejay36mrhc@b.m-1724768093982	"SUA01CUX28 Consultar refuerzos"	""	""	""	[]	[]
true	Solicitudes - Suaci [SUACI]/01. Espacio público/28. SUA01CUX28 - Reposición de contenedor	28. SUA01CUX28 - Reposición de contenedor		PLBWX5XYGQ2B3GP7IN8Q-wwksohaaea@b.m-1724767955471	"SUA01CUX28 Pedido de dirección"	""	""	""	[]	[]
true	Solicitudes - Suaci [SUACI]/01. Espacio público/28. SUA01CUX28 - Reposición de contenedor	28. SUA01CUX28 - Reposición de contenedor		PLBWX5XYGQ2B3GP7IN8Q-e5g2y4eux1@b.m-1724767876014	"SUA01CUX28 MiBA"	""	""	""	[]	[]
true	Solicitudes - Suaci [SUACI]/01. Espacio público/28. SUA01CUX28 - Reposición de contenedor	28. SUA01CUX28 - Reposición de contenedor		PLBWX5XYGQ2B3GP7IN8Q-50bzzu4xyv@b.m-1724768327385	"SUA01CUX28 No encontró ubicación"	""	""	""	[]	[]
true	Solicitudes - Suaci [SUACI]/01. Espacio público/28. SUA01CUX28 - Reposición de contenedor	28. SUA01CUX28 - Reposición de contenedor		PLBWX5XYGQ2B3GP7IN8Q-h3tqusgsby@b.m-1724772558568	"SUA01CUX28 Envio de solicitud"	""	""	""	[]	[]
true	Solicitudes - Suaci [SUACI]/01. Espacio público/28. SUA01CUX28 - Reposición de contenedor	28. SUA01CUX28 - Reposición de contenedor		PLBWX5XYGQ2B3GP7IN8Q-f6k5blk0rp@b.m-1724768371295	"SUA01CUX28 pregunta refuerzos"	""	""	""	[]	[]
true	Solicitudes - Suaci [SUACI]/01. Espacio público/28. SUA01CUX28 - Reposición de contenedor	28. SUA01CUX28 - Reposición de contenedor		PLBWX5XYGQ2B3GP7IN8Q-x0ixjb2ttg@b.m-1724767906694	"SUA01CUX28 Reposición de contenedor"	""	""	""	[]	[]
true	Solicitudes - Suaci [SUACI]/01. Espacio público/28. SUA01CUX28 - Reposición de contenedor	28. SUA01CUX28 - Reposición de contenedor		PLBWX5XYGQ2B3GP7IN8Q-m4ocae8e3m@b.m-1724768037086	"SUA01CUX28 Tipo de contenedor"	""	""	""	[]	[]
true	Solicitudes - Suaci [SUACI]/01. Espacio público/28. SUA01CUX28 - Reposición de contenedor	28. SUA01CUX28 - Reposición de contenedor		PLBWX5XYGQ2B3GP7IN8Q-6654kdzg71@b.m-1724768057454	"SUA01CUX28 vuelta de descripcion"	""	""	""	[]	[]
true	Solicitudes - Suaci [SUACI]/01. Espacio público/28. SUA01CUX28 - Reposición de contenedor	28. SUA01CUX28 - Reposición de contenedor		PLBWX5XYGQ2B3GP7IN8Q-xz8ffcawuf@b.m-1724768272351	"SUA01CUX28 Hay solicitudes previas"	""	""	""	[]	[]
true	Solicitudes - Suaci [SUACI]/01. Espacio público/28. SUA01CUX28 - Reposición de contenedor	28. SUA01CUX28 - Reposición de contenedor		PLBWX5XYGQ2B3GP7IN8Q-e93f7mi5y7@b.m-1724768015910	"SUA01CUX28 Cambiar dirección"	""	""	""	[]	[]
true	Solicitudes - Suaci [SUACI]/01. Espacio público/28. SUA01CUX28 - Reposición de contenedor	28. SUA01CUX28 - Reposición de contenedor		PLBWX5XYGQ2B3GP7IN8Q-8qlla96k5g@b.m-1724779028734	"SUA01CUX28 Reforzar solicitud"	""	""	""	[]	[]
true	Justicia [JU]/03. Subsecretaría de Justicia/01. JU03CUX01 - Patrocinio penal	01. JU03CUX01 - Patrocinio penal		PLBWX5XYGQ2B3GP7IN8Q-99thof1qev@b.m-1727112336197	"JU03CUX01 Cómo funciona"	""	""	"Para recibir asesoramiento del Patrocinio, tenés que *denunciar el delito*.\r\nUna vez que tengas la denuncia, *comunicate*:   ?? Por *WhatsApp* al 11 4094 5901.    ?? O por *mail* a patrocinio.victimas@buenosaires.gob.ar   \r\n?? Van a evaluar tu caso y si no lo aceptan, te van a derivar a un organismo que pueda ayudarte. \r\nSi todavía no hiciste la denuncia, elegí la primera opción:"	[]	[]
true	Justicia [JU]/03. Subsecretaría de Justicia/01. JU03CUX01 - Patrocinio penal	01. JU03CUX01 - Patrocinio penal		PLBWX5XYGQ2B3GP7IN8Q-hb920dzccm@b.m-1656959976137	"JU03CUX01 Necesito ayuda"	""	""	"Si te quedaste con dudas, podés contactarte con nuestro equipo del *Observatorio de Víctimas* de la Subsecretaría de Justicia:  ?? *Por mail* a ?? patrocinio.victimas@buenosaires.gob.ar  ?? *Por WatsApp* al ?? 11 4094 5901.  ?? *O por redes sociales*. Encontranos en Instagram o en Twitter como *victimasBA*.  ??\r\nTambién te puedo ayudar con estos temas:"	[]	[]
true	Justicia [JU]/03. Subsecretaría de Justicia/01. JU03CUX01 - Patrocinio penal	01. JU03CUX01 - Patrocinio penal		PLBWX5XYGQ2B3GP7IN8Q-9vid4zibdt@b.m-1727112382990	"JU03CUX01 Tengo una consulta"	""	""	"Si tenés *consultas o dudas* podés comunicarte: \r\n?? *Por mail* a ? patrocinio.victimas@buenosaires.gob.ar o asistenciavictima@buenosaires.gob.ar   ?? *Por WhatsApp* al 11 4094 5901.   ?? O por *Instagram o X* en @victimasBA.   \r\nTambién te puedo ayudar con:"	[]	[]
true	Justicia [JU]/03. Subsecretaría de Justicia/01. JU03CUX01 - Patrocinio penal	01. JU03CUX01 - Patrocinio penal		PLBWX5XYGQ2B3GP7IN8Q-wr7fucb7jc@b.m-1656959837691	"JU03CUX01 Qué necesito"	""	""	"Para recibir asistencia necesitás:   \u200b\u200b? Fotocopia del frente y dorso del DNI.\u200b   ? La constancia de la denuncia.   ? Y un comprobante de ingresos mensuales.   ? Si la víctima es menor de edad, también tenés que presentar la partida de nacimiento. \r\nTambién te puedo dar info sobre:"	[]	[]
true	Justicia [JU]/03. Subsecretaría de Justicia/01. JU03CUX01 - Patrocinio penal	01. JU03CUX01 - Patrocinio penal		PLBWX5XYGQ2B3GP7IN8Q-1kafdnlomy@b.m-1656959928607	"JU03CUX01 Qué tengo que hacer"	""	""	"Si ya viste lo que necesitás para empezar el trámite, estos son los pasos que tenés que seguir:\r\n1?\u20e3 *Denunciá el delito*: en cualquiera de las *comisarías de la Policía de la Ciudad o en las Fiscalías*, de lunes a viernes de 9 a 20 h. ??  También *por teléfono* en cualquier momento al ?? 0800-333-47225, o *por mail* a  ??denuncias@fiscalias.gob.ar  2?\u20e3 Una vez que tengas la denuncia, *contactate a*  ?? patrocinio.victimas@buenosaires.gob.ar \r\n??Ahí te van a decir cómo seguir si aceptan tu caso.\r\nEs muy importante que te informes durante todo el proceso. En *\u2018Mis derechos\u2019* te cuento más:"	[]	[]
true	Justicia [JU]/03. Subsecretaría de Justicia/01. JU03CUX01 - Patrocinio penal	01. JU03CUX01 - Patrocinio penal		PLBWX5XYGQ2B3GP7IN8Q-pda94qg0ql@b.m-1727112351098	"JU03CUX01 Cómo denuncio"	""	""	"Podés denunciar un delito:\r\n?? En las *comisarías* o en las *fiscalías* de la Ciudad, de lunes a viernes de 9 a 20 h: https://mapa.buenosaires.gob.ar/mapas/?lat=-34.631573&lng=-58.398033&zl=11&modo=transporte&map=fiscalias   ?? *Por teléfono* al 0800-333-47225.   ?? O *por mail* a ?denuncias@fiscalias.gob.ar \r\nSi necesitás denunciar otro tipo de delitos, elegí \u2018Otras denuncias\u2019:"	[]	[]
true	Justicia [JU]/03. Subsecretaría de Justicia/01. JU03CUX01 - Patrocinio penal	01. JU03CUX01 - Patrocinio penal		PLBWX5XYGQ2B3GP7IN8Q-9xu3wxqm32@b.m-1656959948521	"JU03CUX01 Conocer mis derechos"	""	""	"Es tu derecho que:   ?? *Reciban inmediatamente tu denuncia* en cualquier comisaría o fiscalía.   ?? *Respeten tu intimidad* mientras no sea un obstáculo para la investigación.    ?? *Protejan tu seguridad*, la de tus familiares y testigos.   ?? *Te brinden información* sobre el estado del proceso en todo momento. \r\nPara *más info*, entrá acá:   https://www.cedom.gob.ar/legislacion/normas/leyes/RepoLeyes/ley6115.html \r\nPara *más info*, entrá acá:\r\nPodemos seguir con:"	[]	[]
true	Justicia [JU]/03. Subsecretaría de Justicia/01. JU03CUX01 - Patrocinio penal	01. JU03CUX01 - Patrocinio penal		PLBWX5XYGQ2B3GP7IN8Q-6nvwkqevav@b.m-1656959808123	"JU03CUX01 Apertura"	"hola, boti. necesito info sobre patrocinio jurídico penal ??\r\npatrocinio jurídico\r\npatrocinio legal\r\nasesoramiento penal\r\ntestigos\r\nvictima\r\npatrocinio"	"(necesito),(sobre),(patrocinio),(boti.),(??),(hola,),(penal),(info),(jurídico)\r\n(patrocinio),(jurídico|legal|gratuito|penal)\r\n(patrocinio),(legal)\r\n(penal),(asesoramiento)\r\n(testigos)\r\n(victima)\r\n(patrocinio)"	"Si fuiste víctima o testigo de un delito podés pedir asesoramiento gratuito en el  *Patrocinio Jurídico Penal*. ??\r\nAtiende casos como:   ?? Lesiones   ?? Abuso sexual  ?? Y amenazas \r\n? Es para personas que vivan en la Ciudad y que no tengan los recursos para contratar un abogado. \r\nTambién tengo una *guía de prevención* sobre el *\u2019grooming\u2019* para compartirte. Descargala acá:\r\nTengo más para contarte. ¿Por dónde seguimos?"	[]	[]
false	Z. Apagados, detonables ??/zz. 11. CIU05CUX11 Encuentro con vecinos	zz. 11. CIU05CUX11 Encuentro con vecinos		PLBWX5XYGQ2B3GP7IN8Q-5rf2w5wl40@b.m-1753715892650	"CIU05CUX11 Descripción del tema"	""	""	"¿Querés contarme un poco más sobre este tema?  *Escribime los detalles* que quieras. ??\r\nnull"	[auxiliar4]	[]
false	Z. Apagados, detonables ??/zz. 11. CIU05CUX11 Encuentro con vecinos	zz. 11. CIU05CUX11 Encuentro con vecinos		PLBWX5XYGQ2B3GP7IN8Q-geq15b0xys@b.m-1753472368517	"CIU05CUX11 Problema"	""	""	"¿Cuál de estos *temas* te interesa más?   A. Seguridad  B. Tránsito  C. Higiene urbana  D. Alumbrado  E. Otro \r\nEscribí la *letra de la opción* que quieras elegir. ??\r\nnull"	[auxiliar3]	[]
false	Z. Apagados, detonables ??/zz. 11. CIU05CUX11 Encuentro con vecinos	zz. 11. CIU05CUX11 Encuentro con vecinos		PLBWX5XYGQ2B3GP7IN8Q-t6wabenl8u@b.m-1753472300566	"CIU05CUX11 Comuna"	""	""	"Muy bien. ¿En *qué comuna* vivís?  Escribí solo el número, por ejemplo \u20181\u2019.\r\nSi no sabés cuál es tu comuna, podés buscarla acá: https://buenosaires.gob.ar/espaciopublicoehigieneurbana/gestion-comunal/comunas\r\nnull"	[auxiliar2]	[]
false	Innovación [INN]/07. Eventos/02. INN07CUX02 - Tecweek Semana de Tecnologías Emergentes y Creativas	02. INN07CUX02 - Tecweek Semana de Tecnologías Emergentes y Creativas		PLBWX5XYGQ2B3GP7IN8Q-duhuwownik@b.m-1761926064471	"INN07CUX02 Fintech"	""	""	"Si te interesa saber sobre *tecnología financiera*, acercate a:   ?? Argentina Fintech Forum, que reúne a los principales referentes del sistema financiero.   ??LABITCONF, la conferencia líder sobre las tendencias en criptomonedas y blockchain.   ?? Y a Devconnect: la Feria Mundial de Ethereum. \r\nConocé toda la *programación* acá: https://buenosaires.gob.ar/noticias/ya-podes-conseguir-tus-entradas-para-la-segunda-edicion-de-tecweek \r\nConocé toda la *programación* acá: \r\n¿Por dónde seguimos?"	[]	[]
false	Innovación [INN]/07. Eventos/02. INN07CUX02 - Tecweek Semana de Tecnologías Emergentes y Creativas	02. INN07CUX02 - Tecweek Semana de Tecnologías Emergentes y Creativas		PLBWX5XYGQ2B3GP7IN8Q-yq8672jj5d@b.m-1761926112844	"INN07CUX02 Eventos destacados"	""	""	"Agendá estos eventos:   ?? Tecweek CREA, para explorar el cruce entre la tecnología y la música   ?? Tecweek Emprende, con charlas para potenciar tu emprendimiento   ?? Y a la Tecweek Joven: con conferencias orientadas a impulsar el talento joven. \r\nConocé *todos los destacados* acá: https://buenosaires.gob.ar/noticias/ya-podes-conseguir-tus-entradas-para-la-segunda-edicion-de-tecweek \r\nConocé *todos los destacados* acá: \r\nTe puedo contar sobre:"	[]	[]
false	Innovación [INN]/07. Eventos/02. INN07CUX02 - Tecweek Semana de Tecnologías Emergentes y Creativas	02. INN07CUX02 - Tecweek Semana de Tecnologías Emergentes y Creativas		PLBWX5XYGQ2B3GP7IN8Q-r9h6mf3ti5@b.m-1761926019429	"INN07CUX02 Tecweek Play"	""	""	"La *Tecweek Play + TDJ Fest* abre la temporada de juegos con:  ??? Stands de e-sports y entretenimiento.   ??? Charlas con referentes de la industria.   ??? Competencias y exhibiciones de juegos. \r\nSe hace el *15 de noviembre* en el *Centro Costa Salguero*. ?? \r\nEs *gratuito* con *inscripción previa*. Podés anotarte acá: https://entradasba.buenosaires.gob.ar/landing/3876-tecweek-play?idEspectaculoCartel=3876&cHashValidacion=f81dd1282c44b26b1ebfbd1bd5fbd4c321abf2eb\r\nEs *gratuito* con *inscripción previa*. Podés anotarte acá:\r\nSigamos charlando sobre:"	[]	[]
false	Innovación [INN]/07. Eventos/02. INN07CUX02 - Tecweek Semana de Tecnologías Emergentes y Creativas	02. INN07CUX02 - Tecweek Semana de Tecnologías Emergentes y Creativas		PLBWX5XYGQ2B3GP7IN8Q-iuvcwzccot@b.m-1761925754503	"INN07CUX02 Apertura"	""	""	"Del *5 al 15 de noviembre* llega la segunda edición de la *Tecweek*.\r\nVení a participar de los eventos más destacados sobre:    ?? Gaming  ?? Inteligencia artificial  ? Tecnologías inmersivas  ?? Blockchain, ¡y más! \r\n??Todos son con inscripción previa. \r\nEn la primera opción te puedo contar cuáles son mis eventos destacados:"	[]	[]
false	Innovación [INN]/07. Eventos/02. INN07CUX02 - Tecweek Semana de Tecnologías Emergentes y Creativas	02. INN07CUX02 - Tecweek Semana de Tecnologías Emergentes y Creativas		PLBWX5XYGQ2B3GP7IN8Q-kax7eq8q70@b.m-1761926093113	"INN07CUX02 Ideas e influencers"	""	""	"Si buscás inspiración, podés encontrarla en:   ?? Festival TEDx: un día para descubrir ideas sobre ciencia, creatividad y música    ?? Tent Creator Summit: una conferencia con los creadores de contenido más destacados.   ?? BAMV: un evento para conocer las nuevas tendencias de la música y lo audiovisual. \r\nConocé *más de los eventos* acá: https://buenosaires.gob.ar/noticias/ya-podes-conseguir-tus-entradas-para-la-segunda-edicion-de-tecweek \r\nConocé *más de los eventos* acá: \r\nTe puedo contar sobre:"	[]	[]
false	Innovación [INN]/07. Eventos/02. INN07CUX02 - Tecweek Semana de Tecnologías Emergentes y Creativas	02. INN07CUX02 - Tecweek Semana de Tecnologías Emergentes y Creativas		PLBWX5XYGQ2B3GP7IN8Q-w6pp4bulea@b.m-1761926048699	"INN07CUX02 IA y metaverso"	""	""	"En la *Tecweek IA* podés visitar:   ?? Virtuality, una feria de tecnologías inmersivas.   ?? AIWKND, con talleres para experimentar con IA   ?? SAIA Conf, con conferencias sobre el desarrollo de las nuevas tecnologías.   ?? Y el Social Media Day, con charlas sobre tendencias digitales, redes sociales y más. \r\nSe hace el *11 de noviembre* en el *Centro Costa Salguero*. ?? \r\nEncontrá *más info* acá: https://buenosaires.gob.ar/noticias/ya-podes-conseguir-tus-entradas-para-la-segunda-edicion-de-tecweek \r\nEncontrá *más info* acá:  \r\n¿Cómo seguimos?"	[]	[]
false	Innovación [INN]/07. Eventos/02. INN07CUX02 - Tecweek Semana de Tecnologías Emergentes y Creativas	02. INN07CUX02 - Tecweek Semana de Tecnologías Emergentes y Creativas		PLBWX5XYGQ2B3GP7IN8Q-zz6g18snu0@b.m-1761926078260	"INN07CUX02 Educación"	""	""	"Si sos *docente*, sumate al Festival TecweekED para conocer cómo se aplica la tecnología en la educación. \r\nConocé *más de los eventos* acá: https://buenosaires.gob.ar/noticias/ya-podes-conseguir-tus-entradas-para-la-segunda-edicion-de-tecweek \r\nConocé *más de los eventos* acá: \r\nSigamos charlando:"	[]	[]
false	Innovación [INN]/07. Eventos/02. INN07CUX02 - Tecweek Semana de Tecnologías Emergentes y Creativas	02. INN07CUX02 - Tecweek Semana de Tecnologías Emergentes y Creativas		PLBWX5XYGQ2B3GP7IN8Q-hste9nty28@b.m-1761925827845	"INN07CUX02 Apertura corta"	""	""	"Tengo más para contarte sobre la Tecweek:"	[]	[]
false	Innovación [INN]/07. Eventos/02. INN07CUX02 - Tecweek Semana de Tecnologías Emergentes y Creativas	02. INN07CUX02 - Tecweek Semana de Tecnologías Emergentes y Creativas		PLBWX5XYGQ2B3GP7IN8Q-nyfh8nxcrb@b.m-1761926003071	"INN07CUX02 Gaming"	""	""	"Si te gustan los *videojuegos*, podés sumarte a:    ?? La Tecweek Play con charlas, competencias y juegos.   ?? Y a la Exposición de Videojuegos Argentina (EVA) con actividades para profesionales y aficionados. \r\nElegí una opción y te cuento más:"	[]	[]
false	Innovación [INN]/07. Eventos/02. INN07CUX02 - Tecweek Semana de Tecnologías Emergentes y Creativas	02. INN07CUX02 - Tecweek Semana de Tecnologías Emergentes y Creativas		PLBWX5XYGQ2B3GP7IN8Q-8vfhtlxwdo@b.m-1761680006809	"INN07CUX02 Apertura de contingencia "	"tecweek\r\nsemana de tecnologías emergentes y creativas\r\nnoche de la innovación\r\nsummit ba gaming\r\neva\r\nexposición de videojuegos argentina\r\nferia virtuality\r\nsaia conf\r\nsocial media day\r\nargentina fintech forum\r\nlabitconf\r\nfestival tecweeked\r\ncampus party\r\nbamv fest\r\ntent creator summit\r\nhola, boti. quiero info sobre tecweek."	"(tecweek)\r\n(de|necessito|necesito|neceito|necesita|necesirto|necessitava|nececito),(creativas),(semana|sanas|semanal|sana|semanas),(emergentes),(y|cómo hago para|que hago para|como hacer para|q hago para|cm hago para|hago para|como hago para),(tecnologías)\r\n(de|necessito|necesito|neceito|necesita|necesirto|necessitava|nececito),(la|lo),(noche|dias|días|dia),(innovación)\r\n(gaming),(summit),(ba|ciudad de buenos aires)\r\n(eva)\r\n(exposición),(de|necessito|necesito|neceito|necesita|necesirto|necessitava|nececito),(argentina|extranjero|extrangero|extranjera|extranjeros|estranjero),(videojuegos|juegos)\r\n(virtuality),(feria|mercado)\r\n(saia|tell),(conf|informaciones|informame|confirmemos|confirmo|confirma|confirmados|informacion|informacines|afirmar|información|confirmadas|confirmado|confirmamos|confirmar|confirmada|confirmarla|confirmacion|informaron|informar|confirmación|q informacion|confirmarlo|informarme|information|confirmen|reconfirmar|informan)\r\n(social|sociales),(media|medida|medir|medidas),(day|period)\r\n(forum),(argentina|extranjero|extrangero|extranjera|extranjeros|estranjero),(fintech)\r\n(labitconf)\r\n(tecweeked),(festival|evento|eventos)\r\n(campus|capacitacion|capacitaciones),(party)\r\n(bamv),(fest)\r\n(tent),(creator),(summit)\r\n(sobre|necesitamos|necessito|necesito|neceito|necesite|necesario|necesita|necesirto|nesecito|necessitava|necesitariamos|necesidad|nececito),(tecweek.),(boti.),(quiero|quieo|quien|quisera|queira|quién|requieren|quiere|quuero|adquir|querer|por que|quero|querria|adquiero|queria|adiquirir|quisieramos|requiero|adquiere|a quein|quienes|a que|quierio|a quien|quiro|sugiero|adquirir|adquiro|alguien|queiro|requiere|alquiler|kienes|adquierir|o que|adquier),(hola,|holu|holis|nola|hila|hija|holaa|jola|hola|bola|hpla|¡hola|holax|yola|holi|hola4|vola|uola|hla|holq|hols),(info|necesitamos|necessito|necesito|neceito|q necesitan|que necesitan|que se necesita|necesitando|que necesito|necesite|necesitar|necesarias|necesario|necesidades|necesita|necesitaria|neceitaria|necessitava|nesecito|necesitaría|q necesito|necesidad|necesitariamos|nececito)"	"Del *5 al 15 de noviembre* llega la segunda edición de la *Tecweek*.\r\nDentro de poco voy a tener más para contarte.\r\nMientras, podés chusmear más info acá: https://buenosaires.gob.ar/noticias/ya-podes-conseguir-tus-entradas-para-la-segunda-edicion-de-tecweek \r\nMientras, podés chusmear más info acá: \r\nSigamos charlando de:"	[]	[]
false	Innovación [INN]/07. Eventos/02. INN07CUX02 - Tecweek Semana de Tecnologías Emergentes y Creativas	02. INN07CUX02 - Tecweek Semana de Tecnologías Emergentes y Creativas		PLBWX5XYGQ2B3GP7IN8Q-2bdmcjon1y@b.m-1761926034851	"INN07CUX02 EVA"	""	""	"En *EVA* vas a poder:   ??Asistir a charlas y talleres   ??Probar videojuegos y votar por tu favorito  ??Hacer networking ¡y más!\r\nEs del *5 al 8 de noviembre* en el *Palacio Libertad*. ?? \r\nDescubrí la *programación completa* e inscribite acá: https://buenosaires.gob.ar/noticias/ya-podes-conseguir-tus-entradas-para-la-segunda-edicion-de-tecweek \r\nDescubrí la *programación completa* e inscribite acá: \r\n? Es con inscripción previa. \r\n¿Por dónde seguimos?"	[]	[]
false	Z. Apagados, detonables ??/zz. 08. TR02CUX08 - Trámite de renovación de licencia de conducir	zz. 08. TR02CUX08 - Trámite de renovación de licencia de conducir		PLBWX5XYGQ2B3GP7IN8Q-fnvtqh45qo@b.m-1664395814140	"TR02CUX08 DDJJ No acepta - final"	""	""	"Ok. Si cambias de opinión, tenés que *volver a empezar* el trámite. \r\n¿Hablamos de otra cosa?"	[]	[]
false	Z. Apagados, detonables ??/zz. 08. TR02CUX08 - Trámite de renovación de licencia de conducir	zz. 08. TR02CUX08 - Trámite de renovación de licencia de conducir		PLBWX5XYGQ2B3GP7IN8Q-j5uo1ig3j5@b.m-1664288065930	"TR02CUX08 Diabetes No"	""	""	"null"	[auxiliar8]	[]
false	Z. Apagados, detonables ??/zz. 08. TR02CUX08 - Trámite de renovación de licencia de conducir	zz. 08. TR02CUX08 - Trámite de renovación de licencia de conducir		PLBWX5XYGQ2B3GP7IN8Q-cd8wiv3md6@b.m-1664289446148	"TR02CUX08 DDJJ No acepta - confirmación"	""	""	"Uy, si no aceptás la *declaración jurada*, no podemos terminar este trámite. ??  Por las dudas te la vuelvo a pasar:  \u201cDeclaro que los datos son correctos y completos, conforme lo dispuesto por el Artículo 28 del Decreto N° 1397/79.\u201d\r\nnull"	[auxiliar18, yaReintento]	[]
false	Z. Apagados, detonables ??/zz. 08. TR02CUX08 - Trámite de renovación de licencia de conducir	zz. 08. TR02CUX08 - Trámite de renovación de licencia de conducir		PLBWX5XYGQ2B3GP7IN8Q-ns9ku71eb3@b.m-1664288036399	"TR02CUX08 Diabetes Sí"	""	""	"Bueno, descargá este *PDF*: \r\n? Llevalo *completo y firmado* por tu especialista el día del turno.\r\nnull"	[auxiliar8]	[]
false	Z. Apagados, detonables ??/zz. 08. TR02CUX08 - Trámite de renovación de licencia de conducir	zz. 08. TR02CUX08 - Trámite de renovación de licencia de conducir		PLBWX5XYGQ2B3GP7IN8Q-orzk2oxmsk@b.m-1664289059419	"TR02CUX08 Enfermedad valvular cardíaca No"	""	""	"null"	[auxiliar14]	[]
false	Z. Apagados, detonables ??/zz. 08. TR02CUX08 - Trámite de renovación de licencia de conducir	zz. 08. TR02CUX08 - Trámite de renovación de licencia de conducir		PLBWX5XYGQ2B3GP7IN8Q-c3jzx14vz3@b.m-1664288149218	"TR02CUX08 Enfermedad neurológica No"	""	""	"null"	[auxiliar9]	[]
false	Z. Apagados, detonables ??/zz. 08. TR02CUX08 - Trámite de renovación de licencia de conducir	zz. 08. TR02CUX08 - Trámite de renovación de licencia de conducir		PLBWX5XYGQ2B3GP7IN8Q-swvfj7h7gx@b.m-1664288101939	"TR02CUX08 Enfermedad neurológica Sí"	""	""	"Bueno, descargá este *PDF*:\r\n? Llevalo *completo y firmado* por tu especialista el día del turno.\r\nnull"	[auxiliar9]	[]
true	Vivienda [VI]/01. Instituto de la Vivienda (IVC)/06. VI01CUX06 Refacción + Fácil	06. VI01CUX06 Refacción + Fácil		PLBWX5XYGQ2B3GP7IN8Q-17sgud3qpj@b.m-1685474047497	"VI01CUX06 Cómo se asigna"	""	""	"Si aceptan tu postulación, te va a llegar un mail y el trámite sigue así:\r\n1?\u20e3 Contestá el *mail* con esta *documentación* ?? https://vivienda.buenosaires.gob.ar/refaccion/documentacion#top   2?\u20e3 El IVC revisa la *información* y que cumplas con los *requisitos*.  3?\u20e3 La *confirmación* de la solicitud te llega por *mail*.\r\n¿Ya vimos todo?"	[]	[]
true	Vivienda [VI]/01. Instituto de la Vivienda (IVC)/06. VI01CUX06 Refacción + Fácil	06. VI01CUX06 Refacción + Fácil		PLBWX5XYGQ2B3GP7IN8Q-qj4q5zg9u3@b.m-1685472526522	"VI01CUX06 Sobre el programa"	""	""	"El crédito *se devuelve en cuotas* y, en algunos casos, podés recibir un *descuento*.\r\n?? Súper importante: *el monto no es fijo*. Para calcularlo hay que tener en cuenta algunas cosas.\r\n¿Te sigo contando?"	[]	[]
true	Vivienda [VI]/01. Instituto de la Vivienda (IVC)/06. VI01CUX06 Refacción + Fácil	06. VI01CUX06 Refacción + Fácil		PLBWX5XYGQ2B3GP7IN8Q-7ytlkkw5in@b.m-1685471114931	"VI01CUX06 Monto del préstamo"	""	""	"Para calcular el monto, tenés que presentar un *presupuesto del arreglo* que quieras hacer. ??\r\nAdemás, tené en cuenta que:  ?? La primera cuota *no va a superar el 25% de tus ingresos*.   ?? Y el crédito tiene un *máximo de 6500 UVIs*, Unidades de Vivienda que cambian en base a los costos de construcción.\r\nEn el sitio del Banco Central podés consultar *cuánto vale hoy* ?? https://www.bcra.gob.ar/PublicacionesEstadisticas/Principales_variables_datos.asp\r\nSigamos y te cuento del financiamiento:"	[]	[]
true	Vivienda [VI]/01. Instituto de la Vivienda (IVC)/06. VI01CUX06 Refacción + Fácil	06. VI01CUX06 Refacción + Fácil		PLBWX5XYGQ2B3GP7IN8Q-3hljwzxp50@b.m-1685473741516	"VI01CUX06 Cómo me postulo"	""	""	"Podés anotarte en forma *individual o agregar hasta dos cotitulares* que también cumplan los requisitos. ??\r\n*Completá el formulario* de inscripción desde nuestro sitio:  https://login.buenosaires.gob.ar/auth/realms/miba/protocol/openid-connect/auth?client_id=ivc-vivienda&response_type=code&scope=openid%20email%20profile&redirect_uri=http%3A//vivienda.buenosaires.gob.ar/openid-connect/generic&state=9IeeZTpoFHJ9qCQCDEqIeNX39Hue3Zjwfjv_NjOnOII \r\n?? Tenés que entrar con tu *cuenta miBA*. Si no tenés una, escribime 'miBA' y lo vemos. ??\r\nTambién podés hacerlo desde *BAX*. \r\nEn la primera opción te cuento cómo:"	[]	[]
true	Vivienda [VI]/01. Instituto de la Vivienda (IVC)/06. VI01CUX06 Refacción + Fácil	06. VI01CUX06 Refacción + Fácil		PLBWX5XYGQ2B3GP7IN8Q-3plpwvfaqv@b.m-1685473180775	"VI01CUX06 Bonificación"	""	""	"La bonificación cambia según el caso:\r\n*Si sos inquilino*, el IVC te descuenta el 15%. \r\n*Si sos dueño*, el beneficio es igual siempre y cuando:   ?? Tengas un contrato de *alquiler vigente* al momento de inscribirte.   ?? O alquiles la vivienda dentro de los *siguientes dos años*. En este caso, la bonificación se hace sobre el saldo pendiente.\r\nAhora que ya sabés todo sobre el crédito, ¿te cuento más del programa?"	[]	[]
