Name;Topic path;Topic
CU06CAT01 Pedido de datos - Nombre;Derivaciones [DER] / Derivación / Deriva a agente de Diversidad; Deriva a agente de Diversidad
DE03CUX02 Apertura;Deportes [DE] / 03. Recreación / 02. Clubes de Barrio DE03CUX02; 02. Clubes de Barrio DE03CUX02
SUA01CUX23 Error de solicitud duplicada;Solicitudes - Suaci [SUACI] / 01. Espacio público / 23. SUA01CUX23 Desinfección vía publica; 23. SUA01CUX23 Desinfección vía publica
BOT02CUX11 Pregunta 1A;Boti [BOT] / 02. Cumpleaños / 11. BOT02CUX11 - Trivia 2025; 11. BOT02CUX11 - Trivia 2025
BOT03CUX01 Terminar tutorial;Boti [BOT] / 03. Tutorial - Cómo chatear / 01. BOT03CUX01 Tutorial - Cómo hablar con Boti; 01. BOT03CUX01 Tutorial - Cómo hablar con Boti
EDU05CUX06 Administración;Educación [EDU] / 05. Educación Superior / 06. EDU05CUX06 - Profesorados; 06. EDU05CUX06 - Profesorados
AC04CAT01 Instancia de espera 3 min;Derivaciones [DER] / Derivación / Derivación a agente de 147; Derivación a agente de 147
CIU05CUX09 Espacios verdes Belgrano;Ciudad [CIU] / 05. Sobre la Ciudad / 09- CIU05CUX09 - Espacios verdes; 09- CIU05CUX09 - Espacios verdes
CU10CUX02 Catalina > Contame más;Cultura [CU] / 10. Casco Histórico / 02. CU10CUX02 - Paseo de la historieta; 02. CU10CUX02 - Paseo de la historieta
SE02CUX01 Mensajes sospechosos;Seguridad [SE] / 02. Ciberseguridad / 01. SE02CUX01 - Ciberestafas; 01. SE02CUX01 - Ciberestafas
CU01CUX02 Museo Ferroviario;Cultura [CU] / 01. Museos / 02. CU01CUX02 - Museos; 02. CU01CUX02 - Museos
TR03CUX22 Alimentos en el espacio público;Trámites [TR] / 03. Match directo / 22. TR03CUX22 - Ordenamiento del Espacio Público; 22. TR03CUX22 - Ordenamiento del Espacio Público
DH05CAT01 Por otra persona;Derivaciones [DER] / Derivación / Derivacion a agente de Adicciones; Derivacion a agente de Adicciones
SUA01CUX19 Pregunta manzana;Solicitudes - Suaci [SUACI] / 01. Espacio público / 19. SUA01CUX19  - Desagote pozo ciego; 19. SUA01CUX19  - Desagote pozo ciego
SE01CUX03 Qué hace un agente;Seguridad [SE] / 01. Servicios (Policia, bomberos...) / 03. SE01CUX03 - Agentes de prevención; 03. SE01CUX03 - Agentes de prevención
BOT06CUX01 Adivinanza 10;Boti [BOT] / 06. Diversión / 01. BOT06CUX01 - Divertite con Boti; 01. BOT06CUX01 - Divertite con Boti
"Flow fulfilled of ""Renovacion""";;
DH11CUX08 Video 3 Pregunta 2;Desarrollo humano [DH] / 11. Inclusión financiera / 08. DH11CUX08 - Compras con impacto; 08. DH11CUX08 - Compras con impacto
MO01CUX01 Viajar con mascotas;Movilidad [MO] / 01. BA Taxi / 01. MO01CUX01 - BA Taxi; 01. MO01CUX01 - BA Taxi
TR04CUX32  Tiene errores > Cuánto cuesta;Trámites [TR] / 04. Estáticos Varios / 32. TR04CUX32 - Pasaporte; 32. TR04CUX32 - Pasaporte
TEST_PE_comenzar;Test;Test
DH11CUX08 Apertura No completó el curso;Desarrollo humano [DH] / 11. Inclusión financiera / 08. DH11CUX08 - Compras con impacto; 08. DH11CUX08 - Compras con impacto
DH11CUX08 Silencio user video 2;Desarrollo humano [DH] / 11. Inclusión financiera / 08. DH11CUX08 - Compras con impacto; 08. DH11CUX08 - Compras con impacto
No lo recibí | Identificación Tardía;Trámites [TR] / 04. Estáticos Varios / 02. TR04CUX02 - DNI / Identificación Tardía; Identificación Tardía
Permitido estacionar por dirección;Movilidad [MO] / 04. Transporte / 07. MO04CUX07 - Permitido estacionar; 07. MO04CUX07 - Permitido estacionar
SA03CUX02 * Apertura;Salud [SA] / 03. Vacunación general / 02. SA03CUX02 - Vacuna Antigripal ; 02. SA03CUX02 - Vacuna Antigripal 
Infracciones - Botonera post webchat;Infracciones [IN] / 01. IN01CUX01 - Infracciones / Datos infracciones; Datos infracciones
TR02CUX08 - Volver a intentar;Trámites [TR] / 02. Integraciones STD / 08. TR02CUX08 - Trámite de renovación de licencia de conducir; 08. TR02CUX08 - Trámite de renovación de licencia de conducir
TUR01CUX01 Dónde lo hago;Turnos [TUR] / 01. SIGECI / 01. TUR01CUX01 - Turno Nuevo ejemplar DNI; 01. TUR01CUX01 - Turno Nuevo ejemplar DNI
miBA01CAT03   Mensaje fuera de horario;Derivaciones [DER] / Derivación / Derivación a agente de Soporte de miBA; Derivación a agente de Soporte de miBA
Inscripción de divorcio en acta de matrimonio (Apertura) > Cómo hacerlo digital * Response;Trámites [TR] / 04. Estáticos Varios / 27. TR04CUX27 - Divorcio; 27. TR04CUX27 - Divorcio
SE07CUX01 Quiero anotarme;Seguridad [SE] / 07. Otros / 01. SE07CUX01 - Seguridad varios; 01. SE07CUX01 - Seguridad varios
EDU05CUX03 Validación de opciones;Educación [EDU] / 05. Educación Superior / 03. EDU05CUX03 - Tecnicaturas; 03. EDU05CUX03 - Tecnicaturas
AM04CUX01 Info útil;Ambiente [AM] / 04. Reservas y espacios / 01. AM04CUX01 - Ecoparque; 01. AM04CUX01 - Ecoparque
MiBA01CUX02 Ciudadano no encontrado;miBA [MIBA] / 01. Cuenta miBA / 02. MIBA01CUX02 - Blanqueo miBA; 02. MIBA01CUX02 - Blanqueo miBA
SA05CUX01 Cómo usar el celu;Salud [SA] / 05. Personas mayores / 01. SA05CUX01 - Personas mayores; 01. SA05CUX01 - Personas mayores
SA03CUX01 11 años;Salud [SA] / 03. Vacunación general / 01. SA03CUX01 - Vacunación; 01. SA03CUX01 - Vacunación
TR05CUX03 ID de respuesta 10;Trámites [TR] / 05. Estado de trámites / 3. TR05CUX03 Consulta de destado de Ciudadanía Porteña; 3. TR05CUX03 Consulta de destado de Ciudadanía Porteña
TUR01CUX11 Confirmación datos MIBA;Turnos [TUR] / 01. SIGECI / 11. TUR01CUX11 - Turno para práctica de auto en pista; 11. TUR01CUX11 - Turno para práctica de auto en pista
DH01CUX03 Titular del subsidio - Para otra persona;Desarrollo humano [DH] / 01. Atención social / 02. TR02CUX02 - Rendición de Subsidio Habitacional 690; 02. TR02CUX02 - Rendición de Subsidio Habitacional 690
SA06CUX02 Turno no disponible;Salud [SA] / 06. Gestor de encuentros / 01. SA06CUX01 - Mis Profesionales; 01. SA06CUX01 - Mis Profesionales
OB05CUX02 Consejos trámites;Obras [OBR] / 05. DGROC / 02. OB05CUX02 -Super Apertura Obras - DGROC  ; 02. OB05CUX02 -Super Apertura Obras - DGROC  
SE02CUX01 Recomendaciones mensajes sospechosos;Seguridad [SE] / 02. Ciberseguridad / 01. SE02CUX01 - Ciberestafas; 01. SE02CUX01 - Ciberestafas
SUA01CUX19 Pide número de teléfono;Solicitudes - Suaci [SUACI] / 01. Espacio público / 19. SUA01CUX19  - Desagote pozo ciego; 19. SUA01CUX19  - Desagote pozo ciego
TUR01CUX03 Elegir fecha;Turnos [TUR] / 01. SIGECI / 03. TUR01CUX03 - Identidad de Género; 03. TUR01CUX03 - Identidad de Género
VI01CUX03 chequeo cotitular;Trámites [TR] / 02. Integraciones STD / 03. TR02CUX03 VI01CUX03 - Copia de escritura; 03. TR02CUX03 VI01CUX03 - Copia de escritura
TUR01CUX11 Datos del aprendiz – N° de documento;Turnos [TUR] / 01. SIGECI / 11. TUR01CUX11 - Turno para práctica de auto en pista; 11. TUR01CUX11 - Turno para práctica de auto en pista
CIU02CUX01 Trámites online;Ciudad [CIU] / 02. Comunas de la ciudad / 01. CIU02CUX01 - Comunas de la Ciudad; 01. CIU02CUX01 - Comunas de la Ciudad
TR04CUX02 Identificación;Trámites [TR] / 04. Estáticos Varios / 02. TR04CUX02 - DNI; 02. TR04CUX02 - DNI
NI01CUX05 Botimisiones;Niñez [NI] / 01. Boticuentos / 05. NI01CUX05 - Boticuentos 2023: Superapertura y CC; 05. NI01CUX05 - Boticuentos 2023: Superapertura y CC
AGC01CUX01  Qué necesito;AGC [AGC] / 01. Habilitaciones e Inspecciones / 01. AGC01CUX01 - Habilitaciones; 01. AGC01CUX01 - Habilitaciones
MO05CUX09 Info a justificar - Paso 1 negativo;Movilidad [MO] / 05. Licencias / 09. MO05CUX09 - Renovación por cambio de jurisdicción; 09. MO05CUX09 - Renovación por cambio de jurisdicción
NI01CUX10 Museo de Ciencias Naturales;Niñez [NI] / 01. Boticuentos / 10. NI01CUX10 - El tranvía loco de Caballito; 10. NI01CUX10 - El tranvía loco de Caballito
CU10CUX02 Don Nicola > Mapa del recorrido;Cultura [CU] / 10. Casco Histórico / 02. CU10CUX02 - Paseo de la historieta; 02. CU10CUX02 - Paseo de la historieta
CIU02CUX02 Cronograma comuna;Ciudad [CIU] / 02. Comunas de la ciudad / 02. CIU02CUX02 - Más servicios en tu barrio; 02. CIU02CUX02 - Más servicios en tu barrio
AG01CUX01 Control fiscal: Saldo a favor;AGIP [AG] / 01. Sobre AGIP / 01. AG01CUX01 - AGIP; 01. AG01CUX01 - AGIP
EDU07CUX01 Tercer año ;Educación [EDU] / 07. Biblioteca Digital, materias y links / 01. EDU07CUX01 - Biblioteca digital; 01. EDU07CUX01 - Biblioteca digital
SUA01CUX19 Cuestionario - Alcance;Solicitudes - Suaci [SUACI] / 01. Espacio público / 19. SUA01CUX19  - Desagote pozo ciego; 19. SUA01CUX19  - Desagote pozo ciego
AM04CUX04 Dónde queda;Ambiente [AM] / 04. Reservas y espacios / 04. AM04CUX04 - Paseo Ambiental del Sur; 04. AM04CUX04 - Paseo Ambiental del Sur
BOT02CUX07 Luna Correcto;Boti [BOT] / 02. Cumpleaños / 07. BOT02CUX07 - Atrapalabras / Segundo juego; Segundo juego
TU01CUX05 Perdí mi pasaporte;Turismo [TU] / 01. Turismo BA / 05. TU01CUX05 - Seguridad turística; 05. TU01CUX05 - Seguridad turística
TR03CUX09 Residuos patogénicos;Trámites [TR] / 03. Match directo / 09. TR03CUX09 - Ambiente y EP; 09. TR03CUX09 - Ambiente y EP
miBA01CUX06  Calificación neutra -  negativa;Derivaciones [DER] / Derivación / Derivación a agente de Soporte de miBA; Derivación a agente de Soporte de miBA
SUA01CUX21 Error de solicitud duplicada;Solicitudes - Suaci [SUACI] / 01. Espacio público / 21. SUA01CUX21 Reubicación de contenedores; 21. SUA01CUX21 Reubicación de contenedores
IN01CAT01 Vuelta de derivación ;Derivaciones [DER] / Derivación / Derivación a agente de Infracciones / Derivación Infracciones Auxiliar; Derivación Infracciones Auxiliar
MO08CUX01 Tengo una empresa;Movilidad [MO] / 08. Trámites varios / 01. MO08CUX01 - RUTRAMUR; 01. MO08CUX01 - RUTRAMUR
CU01CUX05 Recorrido accesible;Cultura [CU] / 01. Museos / 05. CU01CUX05 Museo Moderno; 05. CU01CUX05 Museo Moderno
BOT02CUX07 Cinco Correcto;Boti [BOT] / 02. Cumpleaños / 07. BOT02CUX07 - Atrapalabras; 07. BOT02CUX07 - Atrapalabras
CU01CUX08 Patio;Cultura [CU] / 01. Museos / 08. CU01CUX08 - BAM Fan de la Cultura; 08. CU01CUX08 - BAM Fan de la Cultura
MO06CUX02 Intensivo;Movilidad [MO] / 06. Bicicletas / 02. MO06CUX02 - Ecobici; 02. MO06CUX02 - Ecobici
CU01CUX07 Foto, TV y radio;Cultura [CU] / 01. Museos / 07. CU01CUX07 - BAM Con niños y niñas; 07. CU01CUX07 - BAM Con niños y niñas
SE06CUX01 Apertura corta;Seguridad [SE] / 06. Senderos escolares / 01. SE06CUX01 - Senderos escolares; 01. SE06CUX01 - Senderos escolares
BOT01CUX01 Reconocer .;Boti [BOT] / 01. Perfil / 01. BOT01CUX01 - Personalidad; 01. BOT01CUX01 - Personalidad
EDU04CUX06 Frase 2 - Mito;Educación [EDU] / 04. Educación Escolar / 06. EDU04CUX06 - Bullying; 06. EDU04CUX06 - Bullying
DH11CUX08 Corregir nombre y apellido;Desarrollo humano [DH] / 11. Inclusión financiera / 08. DH11CUX08 - Compras con impacto; 08. DH11CUX08 - Compras con impacto
SA06CUX02 Error en la cancelación;Salud [SA] / 06. Gestor de encuentros / 01. SA06CUX01 - Mis Profesionales; 01. SA06CUX01 - Mis Profesionales
VI01CUX01 Mediaciones;Vivienda [VI] / 01. Instituto de la Vivienda (IVC) / 01. VI01CUX01 Programa Viviendas IVC; 01. VI01CUX01 Programa Viviendas IVC
SUA01CUX04 Denuncia Vial - Error;Solicitudes - Suaci [SUACI] / 01. Espacio público / 04. SUA01CUX04 - Auto mal estacionado (NUEVO); 04. SUA01CUX04 - Auto mal estacionado (NUEVO)
SUA01CUX05 Apertura - Autos Abandonados;Solicitudes - Suaci [SUACI] / 01. Espacio público / 05. SUA01CUX05 - Autos abandonados; 05. SUA01CUX05 - Autos abandonados
INN08CUX01 Anzuelo Cultura General V2;Innovación [INN] / 08. Botificador / 01. INN08CUX01 - Botificador; 01. INN08CUX01 - Botificador
DH05CUX01 Adicción al juego;Desarrollo humano [DH] / 05. Adicciones / 01. DH05CUX01 - Adicciones; 01. DH05CUX01 - Adicciones
SA17CUX01 Especialidades;Salud [SA] / 17. Turnos abiertos; 17. Turnos abiertos
MiBA01CUX02 BAid vacío;miBA [MIBA] / 01. Cuenta miBA / 02. MIBA01CUX02 - Blanqueo miBA; 02. MIBA01CUX02 - Blanqueo miBA
DH01CUX01 Apertura;Desarrollo humano [DH] / 01. Atención social / 01. DH01CUX01 - Atención Social; 01. DH01CUX01 - Atención Social
CU01CUX01 Apertura;Cultura [CU] / 01. Museos / 01. CU01CUX01 Usina del Arte ; 01. CU01CUX01 Usina del Arte 
MO04CUX02 Qué llevo;Movilidad [MO] / 04. Transporte / 02. MO04CUX02 - Acarreo Vehículos; 02. MO04CUX02 - Acarreo Vehículos
CU12CUX01 Apertura;Cultura [CU] / 12. Entradas BA; 12. Entradas BA
TR04CUX02 Cambio de datos;Trámites [TR] / 04. Estáticos Varios / 02. TR04CUX02 - DNI; 02. TR04CUX02 - DNI
GE01CAT01 Agente no disponible;Derivaciones [DER] / Derivación / Violencia contra la mujer; Violencia contra la mujer
CXF01CUX01 Muy fácil Integraciones;Customer Experience Feedback [CXF] / 01. Customer Experience Feedback (CXF) / 01. CXF01CUX01 - Feedback Boti Integraciones; 01. CXF01CUX01 - Feedback Boti Integraciones
 TR01CUX21 Qué trámites hay;Trámites [TR] / 01. TAD / 21. TR01CUX21 |Apertura TAD; 21. TR01CUX21 |Apertura TAD
CU11CUX02 Tengo una consulta;Cultura [CU] / 11. Promoción Cultural / 02. CU11CUX02 - Programa Cultural en Barrios; 02. CU11CUX02 - Programa Cultural en Barrios
SA03CUX01 5 a 11 años;Salud [SA] / 03. Vacunación general / 01. SA03CUX01 - Vacunación; 01. SA03CUX01 - Vacunación
TR02CUX06 - Apertura;Trámites [TR] / 02. Integraciones STD / 06. TR02CUX06 - Presentación de Certificados Escolares para Estudiar es Trabajar - ; 06. TR02CUX06 - Presentación de Certificados Escolares para Estudiar es Trabajar - 
CU10CUX01 Vida cotidiana (intro recorrido);Cultura [CU] / 10. Casco Histórico / 01. CU10CUX01 - Casco Histórico; 01. CU10CUX01 - Casco Histórico
SA15CUX01 Redes de asistencia;Salud [SA] / 15. Salud mental / 01. SA15CUX01 - Líneas de atención psicológicas; 01. SA15CUX01 - Líneas de atención psicológicas
SUA01CUX30 Confirmación de cuit;Solicitudes - Suaci [SUACI] / 01. Espacio público / 30. SUA01CUX30 Consultas e inconvenientes con TAD; 30. SUA01CUX30 Consultas e inconvenientes con TAD
MO05CUX13 Validación - Infracciones;Movilidad [MO] / 13. Reevaluación teórico-práctico de licencia; 13. Reevaluación teórico-práctico de licencia
SUA01CUX19 Confirmación del mail;Solicitudes - Suaci [SUACI] / 01. Espacio público / 19. SUA01CUX19  - Desagote pozo ciego; 19. SUA01CUX19  - Desagote pozo ciego
miBA - Autologin BAX;miBA [MIBA] / 01. Cuenta miBA / 05. MIBA01CUX05 - miBA Login; 05. MIBA01CUX05 - miBA Login
SA17CUX01 Sí - Ya tiene turno;Salud [SA] / 17. Turnos abiertos; 17. Turnos abiertos
DH05CUX01 Integración Social;Desarrollo humano [DH] / 05. Adicciones / 01. DH05CUX01 - Adicciones; 01. DH05CUX01 - Adicciones
MO05CUX09 Certificado legalidad;Movilidad [MO] / 05. Licencias / 09. MO05CUX09 - Renovación por cambio de jurisdicción; 09. MO05CUX09 - Renovación por cambio de jurisdicción
miBA01CAT03 > ⏳ 2do TO;Derivaciones [DER] / Derivación / Derivación a agente de Soporte de miBA; Derivación a agente de Soporte de miBA
Paginado | Búsqueda de Farmacias;Ciudad [CIU] / 05. Sobre la Ciudad / 06. CIU05CUX06 Búsqueda de farmacias; 06. CIU05CUX06 Búsqueda de farmacias
SUA01CUX11 Fotos 3;Solicitudes - Suaci [SUACI] / 01. Espacio público / 11. SUA01CUX11 - Extracción de árbol; 11. SUA01CUX11 - Extracción de árbol
CO08CUX07 Colectivo;Coyuntura [CO] / 08. Obras / 07. CO08CUX7 - Pista Parque Sarmiento; 07. CO08CUX7 - Pista Parque Sarmiento
SUA01CUX17 Bifurcador pintura o hidrolavado;Solicitudes - Suaci [SUACI] / 01. Espacio público / 17. SUA01CUX17 - Pintura sobre Graffiti; 17. SUA01CUX17 - Pintura sobre Graffiti
TUR01CUX06 Pedido de tel por web;Turnos [TUR] / 01. SIGECI / 06. TUR01CUX06 - Turnera vacunación COVID; 06. TUR01CUX06 - Turnera vacunación COVID
TRA04CUX17    Volver al programa;Trámites [TR] / 04. Estáticos Varios / 17. TR04CUX17 - Ciudadanía Porteña; 17. TR04CUX17 - Ciudadanía Porteña
CU10CUX02 Mafalda y sus amigos;Cultura [CU] / 10. Casco Histórico / 02. CU10CUX02 - Paseo de la historieta; 02. CU10CUX02 - Paseo de la historieta
SA17CUX01 Horario invalido;Salud [SA] / 17. Turnos abiertos; 17. Turnos abiertos
SA15CUX01 Inclusión social;Salud [SA] / 15. Salud mental / 01. SA15CUX01 - Líneas de atención psicológicas; 01. SA15CUX01 - Líneas de atención psicológicas
DEC02CUX01 Qué necesito;Desarrollo Económico [DEC] / 02. Distritos Económicos / 01. DEC02CUX01 - Distrito del Vino 🍷; 01. DEC02CUX01 - Distrito del Vino 🍷
GE01CUX03 Cómo puedo ayudar;Género [GE] / 01. Violencias / 03. GE01CUX03 - Acoso callejero; 03. GE01CUX03 - Acoso callejero
TU01CUX01 Prestadores;Turismo [TU] / 01. Turismo BA / 01. TU01CUX01 - Turismo en BA; 01. TU01CUX01 - Turismo en BA
SUA01CUX19 Subir foto;Solicitudes - Suaci [SUACI] / 01. Espacio público / 19. SUA01CUX19  - Desagote pozo ciego; 19. SUA01CUX19  - Desagote pozo ciego
VI01CUX05 Cómo me inscribo;Vivienda [VI] / 01. Instituto de la Vivienda (IVC) / 05. VI01CUX05 Programa Ley 624; 05. VI01CUX05 Programa Ley 624
CIU05CUX03 Qué hay para hacer Almagro;Ciudad [CIU] / 05. Sobre la Ciudad / 03. CIU05CUX03 - Barrios de la Ciudad / 11. CIU05CUX03 - Almagro; 11. CIU05CUX03 - Almagro
EDU07CUX01 Sexto ;Educación [EDU] / 07. Biblioteca Digital, materias y links / 01. EDU07CUX01 - Biblioteca digital; 01. EDU07CUX01 - Biblioteca digital
TR03CUX03 Para salas y espacios;Trámites [TR] / 03. Match directo / 03. TR03CUX03 - Cultura; 03. TR03CUX03 - Cultura
CU01CUX02 Arte latinoamericano;Cultura [CU] / 01. Museos / 02. CU01CUX02 - Museos; 02. CU01CUX02 - Museos
NI01CUX02 Torta de chocolate;Niñez [NI] / 01. Boticuentos / 02. NI01CUX02 - Pin8 🤖; 02. NI01CUX02 - Pin8 🤖
BOT02CUX07 Bosque Correcto;Boti [BOT] / 02. Cumpleaños / 07. BOT02CUX07 - Atrapalabras / Segundo juego; Segundo juego
 DH11CUX05 Introducción;Desarrollo humano [DH] / 11. Inclusión financiera / 05. DH11CUX05 Curso Fotoproducto virtual; 05. DH11CUX05 Curso Fotoproducto virtual
DH01CAT03 Espera 2 ;Derivaciones [DER] / Derivación / Derivación a agente de IVC; Derivación a agente de IVC
INN10CUX14 Apertura;Test;Test
Onboarding Temporal en BA - Alerta Amarilla;2. Onboardings y menús / Efemérides y OB Temáticos; Efemérides y OB Temáticos
CIU02CUX01 Apertura corta;Ciudad [CIU] / 02. Comunas de la ciudad / 01. CIU02CUX01 - Comunas de la Ciudad; 01. CIU02CUX01 - Comunas de la Ciudad
CU06CAT01 Time Out 15 minutos;Derivaciones [DER] / Derivación / Deriva a agente de Diversidad; Deriva a agente de Diversidad
USIG - Preguntar calle y dirección (sin send location);Utilidades para intenciones / USIG - Preguntar calle y altura; USIG - Preguntar calle y altura
SUA01CUX Confirmación del mail;Solicitudes - Suaci [SUACI] / 01. Espacio público / SUACI Componentes Comunes; SUACI Componentes Comunes
SUA01CUX04 Confirmar patente ;Solicitudes - Suaci [SUACI] / 01. Espacio público / 04. SUA01CUX04 - Auto mal estacionado (NUEVO); 04. SUA01CUX04 - Auto mal estacionado (NUEVO)
Reconocer OK;Boti [BOT] / 01. Perfil / 01. BOT01CUX01 - Personalidad; 01. BOT01CUX01 - Personalidad
DH01CUX03 Pedido de datos - Segundo envío;Desarrollo humano [DH] / 01. Atención social / 02. TR02CUX02 - Rendición de Subsidio Habitacional 690; 02. TR02CUX02 - Rendición de Subsidio Habitacional 690
SA10CUX02 Apertura;Salud [SA] / 10. Centros de salud / 02. SA10CUX02 - CeSACs + Buscador + Chequeo de padrón; 02. SA10CUX02 - CeSACs + Buscador + Chequeo de padrón
MO05CUX10 Pedido de domicilio del DNI;Movilidad [MO] / 05. Licencias / 10. MO05CUX10 Duplicado de licencia; 10. MO05CUX10 Duplicado de licencia
TR03CUX12 Hacer una consulta;Trámites [TR] / 03. Match directo / 12. TR03CUX12 - Cementerios; 12. TR03CUX12 - Cementerios
TUR01CUX02 Confirmación turno;Turnos [TUR] / 01. SIGECI / 02. TUR01CUX02 - Turno para Validación Presencial; 02. TUR01CUX02 - Turno para Validación Presencial
SUA01CUX02 Solicitud exitosa;Solicitudes - Suaci [SUACI] / 01. Espacio público / 02. SUA01CUX02 - Residuos Voluminosos; 02. SUA01CUX02 - Residuos Voluminosos
DE05CUX01 BA Corre;Deportes [DE] / 5. Clases al aire libre / 01. DE05CUX01 - Clases al aire libre; 01. DE05CUX01 - Clases al aire libre
TR04CUX11 Registro Civil - Cómo es el trámite;Trámites [TR] / 04. Estáticos Varios / 11. TR04CUX11 - Casamientos 💍; 11. TR04CUX11 - Casamientos 💍
miBA01CUX01 Dato correcto;miBA [MIBA] / 01. Cuenta miBA / 01. MIBA01CUX01 - miBA flujo estático; 01. MIBA01CUX01 - miBA flujo estático
ED00CUX01 Nivel inicial;Educación [EDU] / 00. Estructura completa / 01. ED00CUX01  Superapertura + Bifurcadores; 01. ED00CUX01  Superapertura + Bifurcadores
CU05CUX01 Cómo funcionan;Cultura [CU] / 05. Bibliotecas / 01. CU05CUX01 - Red de Bibliotecas de la Ciudad ; 01. CU05CUX01 - Red de Bibliotecas de la Ciudad 
DEC05CUX01 Local comercial;Desarrollo Económico [DEC] / 05. Empresas / 01. DEC05CUX01 - Boti para empresas, SAP; 01. DEC05CUX01 - Boti para empresas, SAP
SUA01CUX25 Confirmar dirección;Solicitudes - Suaci [SUACI] / 01. Espacio público / 25. SUA01CUX25 - Reparación de contenedores; 25. SUA01CUX25 - Reparación de contenedores
ED02CUX08 Niveles;Educación [EDU] / 02. Cursos y talleres / 08. EDU02CUX08 - Ciudad Bilingue; 08. EDU02CUX08 - Ciudad Bilingue
EDU03CUX07 Tomé un cargo ;Educación [EDU] / 03. Docentes / 07. EDU03CUX07 - Inscripción docente; 07. EDU03CUX07 - Inscripción docente
RC01CUX06 Soy extranjero;Registro Civil [RC] / 01. Estáticos / 06. RC01CUX06 - Autorización Viaje al exterior y nacional; 06. RC01CUX06 - Autorización Viaje al exterior y nacional
BOT02CUX05 P1;Boti [BOT] / 02. Cumpleaños / 05. BOT02CUX05 - Botigrama; 05. BOT02CUX05 - Botigrama
TR03CUX28 Certificado de Residencia Temporaria;Trámites [TR] / 03. Match directo / 28. TR03CUX28 - Nación; 28. TR03CUX28 - Nación
SUA01CUX19 Subir foto 3;Solicitudes - Suaci [SUACI] / 01. Espacio público / 19. SUA01CUX19  - Desagote pozo ciego; 19. SUA01CUX19  - Desagote pozo ciego
SA14CUX01 Mamografía;Salud [SA] / 14. Cáncer de mama / 01. SA14CUX01 - Prevención cáncer de mama; 01. SA14CUX01 - Prevención cáncer de mama
CU01CUX15 Mr M 2 Atlas pista 1;Cultura [CU] / 01. Museos / 15. CU01CUX15 - MIJU experiencia interactiva; 15. CU01CUX15 - MIJU experiencia interactiva
GE03CUX02 Quiero capacitarme;Género [GE] / 03. Otros / 02. GE03CUX02 - Autonomía económica; 02. GE03CUX02 - Autonomía económica
DDHH03CUX01 Chicos perdidos;Derechos Humanos [DDHH] / 03. Niños: Derechos y Defensorías / 01. DDHH03CUX01 - Bifurcador Derechos de Niños_as y Adolescentes; 01. DDHH03CUX01 - Bifurcador Derechos de Niños_as y Adolescentes
SE02CAT01 Pedido de datos - Nombre;Derivaciones [DER] / Derivación / Deriva a agente de Ciberseguridad; Deriva a agente de Ciberseguridad
SE01CUX06 No, corregir;Seguridad [SE] / 01. Servicios (Policia, bomberos...) / 06. SE01CUX06 - Ministerio Público Fiscal; 06. SE01CUX06 - Ministerio Público Fiscal
Cómo lo hago | Fotocopia de Documentación Archivada;Trámites [TR] / 04. Estáticos Varios / 22. TR04CUX22 - Fotocopia de Documentación Archivada; 22. TR04CUX22 - Fotocopia de Documentación Archivada
MO03CUX01 Docentes;Movilidad [MO] / 03. Subte y Tren / 01. MO03CUX01 - Subte Estático; 01. MO03CUX01 - Subte Estático
DH04CUX05 No es fiscalizador;Desarrollo humano [DH] / 04. Fiscalizadores / 05. DH04CUX05 - Fiscalizadores de Residencias Geriátricas; 05. DH04CUX05 - Fiscalizadores de Residencias Geriátricas
TU01CAT01 Espera 15 min;Derivaciones [DER] / Derivación / Derivación a agente de Turismo; Derivación a agente de Turismo
CIU05CUX07 Centro Comunitario;Ciudad [CIU] / 05. Sobre la Ciudad / 07. CIU05CUX07 - Barrio Mugica; 07. CIU05CUX07 - Barrio Mugica
CIU05CUX08 Otros sitios Caballito;Ciudad [CIU] / 05. Sobre la Ciudad / 08- CIU05CUX08 - Sitios históricos / CIU05CUX08 - Caballito; CIU05CUX08 - Caballito
NI01CUX03  Sí, ¡quiero! ;Niñez [NI] / 01. Boticuentos / 03. NI01CUX03 Super chanchitos 🐷🐷🐷; 03. NI01CUX03 Super chanchitos 🐷🐷🐷
AM03CUX04 Tips para el frío;Ambiente [AM] / 03. Ambiente / 04. AM03CUX04 - Ambiente; 04. AM03CUX04 - Ambiente
DH11CUX05 Responder pregunta V3;Desarrollo humano [DH] / 11. Inclusión financiera / 05. DH11CUX05 Curso Fotoproducto virtual; 05. DH11CUX05 Curso Fotoproducto virtual
MO05CUX01 - Sexo;Movilidad [MO] / 05. Licencias / 01. MO05CUX01 LIC00CUX01 - Licencia prorroga; 01. MO05CUX01 LIC00CUX01 - Licencia prorroga
SUA01CUX07 Nueva Solicitud - Reparación de luminaria;Solicitudes - Suaci [SUACI] / 01. Espacio público / 07. SUA01CUX07 - Reparación de luminaria; 07. SUA01CUX07 - Reparación de luminaria
CIU05CUX03 Barrio Chino;Ciudad [CIU] / 05. Sobre la Ciudad / 03. CIU05CUX03 - Barrios de la Ciudad / 10. CIU05CUX03 - Belgrano; 10. CIU05CUX03 - Belgrano
CU02CUX02 Apertura corta;Cultura [CU] / 02. Teatros / 02. CU02CUX02 - Teatro Colón; 02. CU02CUX02 - Teatro Colón
