Name;Topic path;Topic
TUR01CUX14 Nombre y apellido;Turnos [TUR] / 01. SIGECI / 14. TUR01CUX14 - Turnera vacunación antigripal; 14. TUR01CUX14 - Turnera vacunación antigripal
VI01CUX01 No es vivienda IVC;Vivienda [VI] / 01. Instituto de la Vivienda (IVC) / 01. VI01CUX01 Programa Viviendas IVC; 01. VI01CUX01 Programa Viviendas IVC
SUA01CUX19 Confirmación de barrio;Solicitudes - Suaci [SUACI] / 01. Espacio público / 19. SUA01CUX19  - Desagote pozo ciego; 19. SUA01CUX19  - Desagote pozo ciego
TUR01CUX06 Envio turno;Turnos [TUR] / 01. SIGECI / 06. TUR01CUX06 - Turnera vacunación COVID; 06. TUR01CUX06 - Turnera vacunación COVID
 AM03CUX04 Energías renovables;Ambiente [AM] / 03. Ambiente / 04. AM03CUX04 - Ambiente; 04. AM03CUX04 - Ambiente
EDU05CUX04 Normas para tatuajes;Educación [EDU] / 05. Educación Superior / 04. EDU05CUX04 - Tecnicaturas de Salud; 04. EDU05CUX04 - Tecnicaturas de Salud
CU06CAT01 Usuario no responde pregunta;Derivaciones [DER] / Derivación / Deriva a agente de Diversidad; Deriva a agente de Diversidad
CU11CUX03 Chacarita (Carlos Gardel);Cultura [CU] / 11. Promoción Cultural / 03. CU11CUX03 - Circuito de Espacios Culturales; 03. CU11CUX03 - Circuito de Espacios Culturales
SA18CUX01 Acompañamiento;Salud [SA] / 18. Lactancia; 18. Lactancia
MO05CUX10 Confirmar trámite exento;Movilidad [MO] / 05. Licencias / 10. MO05CUX10 Duplicado de licencia; 10. MO05CUX10 Duplicado de licencia
Onboarding Coyuntura Colapinto;2. Onboardings y menús / Efemérides y OB Temáticos; Efemérides y OB Temáticos
DDHH03CUX08 Asesor disponible;Derivaciones [DER] / Derivación / Línea 102; Línea 102
SUA01CUX26 Pedido de número de expediente;Solicitudes - Suaci [SUACI] / 01. Espacio público / 26. SUA01CUX26 - Exp de protección ambiental; 26. SUA01CUX26 - Exp de protección ambiental
Resolver Ubicación Domicilio | Sigeci Otorgamiento de licencia de conducir;Movilidad [MO] / 05. Licencias / 06. MO05CUX06 LIC00CUX01 - Otorgamiento de Licencias Exp unificada; 06. MO05CUX06 LIC00CUX01 - Otorgamiento de Licencias Exp unificada
SA05CUX01 Necesito ayuda;Salud [SA] / 05. Personas mayores / 01. SA05CUX01 - Personas mayores; 01. SA05CUX01 - Personas mayores
TR02CUX01 Registro de deudores;Trámites [TR] / 02. Integraciones STD / 01. TR02CUX01 - Solicitud de Certificado de Deudor Alimentario | ; 01. TR02CUX01 - Solicitud de Certificado de Deudor Alimentario | 
AM02CUX02 Cuidar los ojos;Ambiente [AM] / 02. Cambio climático / 02. AM02CUX02 - Prevención de Calor; 02. AM02CUX02 - Prevención de Calor
SUA01CUX17 Error de servicio;Solicitudes - Suaci [SUACI] / 01. Espacio público / 17. SUA01CUX17 - Pintura sobre Graffiti; 17. SUA01CUX17 - Pintura sobre Graffiti
TR03CUX26 Apertura | Compras y Contrataciones - Inscripciones (personas fisicas, juridicas, sociedades de hecho, talleres protegidos y uniones transitorias);Trámites [TR] / 03. Match directo / 26. TR03CUX26 - Ministerio de Economía y Finanzas; 26. TR03CUX26 - Ministerio de Economía y Finanzas
CU01CUX05 Sobre el museo;Cultura [CU] / 01. Museos / 05. CU01CUX05 Museo Moderno; 05. CU01CUX05 Museo Moderno
DDHH03CUX08 No espera;Derivaciones [DER] / Derivación / Línea 102; Línea 102
CU01CUX05 Conocer las obras;Cultura [CU] / 01. Museos / 05. CU01CUX05 Museo Moderno; 05. CU01CUX05 Museo Moderno
AGC02CUX02 Solicitar inspección;AGC [AGC] / 02. Otros trámites / 02. AGC02CUX02 - Director de Obra; 02. AGC02CUX02 - Director de Obra
CIU05CUX11 Cuestionario Flows;Ciudad [CIU] / 05. Sobre la Ciudad / 11. CIU05CUX11 Encuentro con vecinos; 11. CIU05CUX11 Encuentro con vecinos
EDU04CUX04 Apertura;Educación [EDU] / 04. Educación Escolar / 04. EDU04CUX04 - Buscar centros educativos; 04. EDU04CUX04 - Buscar centros educativos
Buscar mi Cesac (Apertura) > Sacar turno en Cesac (Apertura) > Pedir turno * Response - SIGEHO;Salud [SA] / 06. Gestor de encuentros / 01. SA06CUX01 - Mis Profesionales; 01. SA06CUX01 - Mis Profesionales
CU01CUX09 Patio;Cultura [CU] / 01. Museos / 09. CU01CUX09- BAM Con amigos y amigas; 09. CU01CUX09- BAM Con amigos y amigas
TR03CUX22 Permisos de usos - Puestos de diarios y revistas ;Trámites [TR] / 03. Match directo / 22. TR03CUX22 - Ordenamiento del Espacio Público; 22. TR03CUX22 - Ordenamiento del Espacio Público
SUA01CUX02 Cantidad de bolsas;Solicitudes - Suaci [SUACI] / 01. Espacio público / 02. SUA01CUX02 - Residuos Voluminosos; 02. SUA01CUX02 - Residuos Voluminosos
sigeci_confirmacion_01;Notificaciones;Notificaciones
SE05CUX01 Más denuncias;Seguridad [SE] / 05. Denuncias / 01. SE05CUX01  - SuperApertura Denuncias; 01. SE05CUX01  - SuperApertura Denuncias
TR04CUX45 Certificar domicilio ;Trámites [TR] / 04. Estáticos Varios / 45. TR04CUX45 - Bifurcador Certificados; 45. TR04CUX45 - Bifurcador Certificados
SUA01CUX04 Pedido de hora;Solicitudes - Suaci [SUACI] / 01. Espacio público / 04. SUA01CUX04 - Auto mal estacionado (NUEVO); 04. SUA01CUX04 - Auto mal estacionado (NUEVO)
DH01CUX03 Pedido de datos - Dorso DNI;Desarrollo humano [DH] / 01. Atención social / 02. TR02CUX02 - Rendición de Subsidio Habitacional 690; 02. TR02CUX02 - Rendición de Subsidio Habitacional 690
AG01CUX01 Reliquidación boletas patentes;AGIP [AG] / 01. Sobre AGIP / 01. AG01CUX01 - AGIP; 01. AG01CUX01 - AGIP
DH01CAT01 Pedido nombre;Derivaciones [DER] / Derivación / Derivación a agente de Atención social; Derivación a agente de Atención social
TR02CUX14 Defunción;Trámites [TR] / 02. Integraciones STD / 14. TR02CUX14 - Solicitud de Partidas; 14. TR02CUX14 - Solicitud de Partidas
SUA01CUX05 Autos Abandonados - Error;Solicitudes - Suaci [SUACI] / 01. Espacio público / 05. SUA01CUX05 - Autos abandonados / Autos Abandonados - Manejo de errores; Autos Abandonados - Manejo de errores
AG01CUX01 Alta y radicación;AGIP [AG] / 01. Sobre AGIP / 01. AG01CUX01 - AGIP; 01. AG01CUX01 - AGIP
GE01CUX02 Dónde denunciar;Género [GE] / 01. Violencias / 02. GE01CUX02 - Violencia contra la mujer; 02. GE01CUX02 - Violencia contra la mujer
TR04CUX02 Cómo se hace - Recién nacido;Trámites [TR] / 04. Estáticos Varios / 02. TR04CUX02 - DNI; 02. TR04CUX02 - DNI
AM04CUX05 Actividades;Ambiente [AM] / 04. Reservas y espacios / 05. AM04CUX05 - Reserva Ecológica ; 05. AM04CUX05 - Reserva Ecológica 
BOT03CUX01 Cómo hablar;Boti [BOT] / 03. Tutorial - Cómo chatear / 01. BOT03CUX01 Tutorial - Cómo hablar con Boti; 01. BOT03CUX01 Tutorial - Cómo hablar con Boti
TR03CUX12 Trámites de sepulturas;Trámites [TR] / 03. Match directo / 12. TR03CUX12 - Cementerios; 12. TR03CUX12 - Cementerios
DH01CUX03 Sirvió el curso;Desarrollo humano [DH] / 01. Atención social / 04. DH01CUX04  - Encuesta Subsidio Habitacional 690; 04. DH01CUX04  - Encuesta Subsidio Habitacional 690
Autos Abandonados - Intentar más tarde;Solicitudes - Suaci [SUACI] / SUACI - General / SUACI - Manejo de reintentos / SUACI - Autos abandonados; SUACI - Autos abandonados
Menú 2 | Clima;Clima [CLI] / 01. CLI00CUX01 Clima; 01. CLI00CUX01 Clima
SA01CUX07 - Formulario para declarar vacuna;Z. Apagados, detonables 💣;Z. Apagados, detonables 💣
SA03CUX01 Al año;Salud [SA] / 03. Vacunación general / 01. SA03CUX01 - Vacunación; 01. SA03CUX01 - Vacunación
CU03CUX04 Convocatorias;Cultura [CU] / 03. Cultura y pase cultural / 04. CU03CUX04 - Estudio Urbano; 04. CU03CUX04 - Estudio Urbano
EDU01CAT03 Contingencia - Festividades;Derivaciones [DER] / Derivación / Derivación a agente de Designaciones interinas; Derivación a agente de Designaciones interinas
Salud;;
EDU05CUX04 Asistente dental;Educación [EDU] / 05. Educación Superior / 04. EDU05CUX04 - Tecnicaturas de Salud; 04. EDU05CUX04 - Tecnicaturas de Salud
SA02CUX01 Grupos de prioridad;Salud [SA] / 02. Test COVID / 01. SA02CUX01 - Coronavirus; 01. SA02CUX01 - Coronavirus
DH11CUX05 Pedido de datos;Desarrollo humano [DH] / 11. Inclusión financiera / 05. DH11CUX05 Curso Fotoproducto virtual; 05. DH11CUX05 Curso Fotoproducto virtual
CIU02CUX01 Sede comunal 7;Ciudad [CIU] / 02. Comunas de la ciudad / 01. CIU02CUX01 - Comunas de la Ciudad; 01. CIU02CUX01 - Comunas de la Ciudad
TU03CUX14 Apertura;Turismo [TU] / 03. Lugares emblemáticos / 14. TU03CUX14 - Plaza Benjamín Gould; 14. TU03CUX14 - Plaza Benjamín Gould
DDHH01CUX01 Constancia domicilio;Derechos Humanos [DDHH] / 01. Migrantes / 01. DDHH01CUX01 - Guía Migrante; 01. DDHH01CUX01 - Guía Migrante
CU10CUX02 Contame más (Personajes de García Ferré 1);Cultura [CU] / 10. Casco Histórico / 02. CU10CUX02 - Paseo de la historieta; 02. CU10CUX02 - Paseo de la historieta
MO05CUX10 Usuario sin CUIL en miBA;Movilidad [MO] / 05. Licencias / 10. MO05CUX10 Duplicado de licencia; 10. MO05CUX10 Duplicado de licencia
EDU05CUX04 Cómo me inscribo Auxiliar;Educación [EDU] / 05. Educación Superior / 04. EDU05CUX04 - Tecnicaturas de Salud; 04. EDU05CUX04 - Tecnicaturas de Salud
TR04CUX11 Peligro de muerte;Trámites [TR] / 04. Estáticos Varios / 11. TR04CUX11 - Casamientos 💍; 11. TR04CUX11 - Casamientos 💍
Resolver Ubicación Domicilio | Fachada;Solicitudes - Suaci [SUACI] / 01. Espacio público / 13. SUA01CUX13 - Falta de conservación de fachada; 13. SUA01CUX13 - Falta de conservación de fachada
EDU04CUX06 Frase 5 - Mito;Educación [EDU] / 04. Educación Escolar / 06. EDU04CUX06 - Bullying; 06. EDU04CUX06 - Bullying
TR03CUX20 Permiso de uso precario en Paseos Comerciales Once;Trámites [TR] / 03. Match directo / 20. TR03CUX20 - Dirección general de ferias; 20. TR03CUX20 - Dirección general de ferias
SA03CUX01 A los cinco meses;Salud [SA] / 03. Vacunación general / 01. SA03CUX01 - Vacunación; 01. SA03CUX01 - Vacunación
TR03CUX26 Cómo hago el trámite;Trámites [TR] / 03. Match directo / 26. TR03CUX26 - Ministerio de Economía y Finanzas; 26. TR03CUX26 - Ministerio de Economía y Finanzas
TUR01CUX06 Por fecha > Sede;Turnos [TUR] / 01. SIGECI / 06. TUR01CUX06 - Turnera vacunación COVID; 06. TUR01CUX06 - Turnera vacunación COVID
Invocar servicio de infracciones;Infracciones [IN] / 01. IN01CUX01 - Infracciones / Datos infracciones; Datos infracciones
Solicitud exitosa;Solicitudes - Suaci [SUACI] / 01. Espacio público / SUACI Componentes Comunes; SUACI Componentes Comunes
MO08CAT01 Apertura;Derivaciones [DER] / Derivación / Derivación a agente de AUSA; Derivación a agente de AUSA
TUR02CUX01 - No hay turnos disponibles;Turnos [TUR] / 02. Componentes Comunes Turnos; 02. Componentes Comunes Turnos
TRA04CUX17 Trámite presencial;Trámites [TR] / 04. Estáticos Varios / 17. TR04CUX17 - Ciudadanía Porteña; 17. TR04CUX17 - Ciudadanía Porteña
SA02CUX01 Evaluación COVID-19;Salud [SA] / 02. Test COVID / 01. SA02CUX01 - Coronavirus; 01. SA02CUX01 - Coronavirus
TR04CUX24 Apertura;Trámites [TR] / 04. Estáticos Varios / 24. TR04CUX24 - Autopartes; 24. TR04CUX24 - Autopartes
Envio solicitud fallida;Solicitudes - Suaci [SUACI] / 01. Espacio público / SUACI Componentes Comunes; SUACI Componentes Comunes
EDU01CUX04 Estado resultado;Educación [EDU] / 01. Becas / 04. EDU01CUX04 - Becas alimentarias; 04. EDU01CUX04 - Becas alimentarias
Si no está empadronado/a - SIGEHO;Salud [SA] / 06. Gestor de encuentros / 01. SA06CUX01 - Mis Profesionales; 01. SA06CUX01 - Mis Profesionales
TR03CUX09 Denuncia vinculada con residuos patológicos;Trámites [TR] / 03. Match directo / 09. TR03CUX09 - Ambiente y EP; 09. TR03CUX09 - Ambiente y EP
TR04CUX23 Ver comprobantes;Trámites [TR] / 04. Estáticos Varios / 23. TR04CUX23 - Boleta BUI; 23. TR04CUX23 - Boleta BUI
SA03CUX01 Personal de salud;Salud [SA] / 03. Vacunación general / 01. SA03CUX01 - Vacunación; 01. SA03CUX01 - Vacunación
Cierre sin despedida;0. Core del bot (No tocar);0. Core del bot (No tocar)
SUA01CUX11 Resolver Ubicación Domicilio - Extraccion de arbol;Solicitudes - Suaci [SUACI] / 01. Espacio público / 11. SUA01CUX11 - Extracción de árbol; 11. SUA01CUX11 - Extracción de árbol
CIU05CUX09 Palermo;Ciudad [CIU] / 05. Sobre la Ciudad / 09- CIU05CUX09 - Espacios verdes; 09- CIU05CUX09 - Espacios verdes
CU04CUX01 Apertura;"Cultura [CU] / 04. Festivales y ""Día de -Noche de"" / 01.CU04CUX01 - Feria del libro 2025"; 01.CU04CUX01 - Feria del libro 2025
MO05CUX13 Apertura ;Movilidad [MO] / 13. Reevaluación teórico-práctico de licencia; 13. Reevaluación teórico-práctico de licencia
CXF01CUX04 Sí CATs;Customer Experience Feedback [CXF] / 01. Customer Experience Feedback (CXF) / 04. CXF01CUX04 - Feedback Boti CAT; 04. CXF01CUX04 - Feedback Boti CAT
Resultado hisopado negativo;Salud [SA] / 02. Test COVID / 04. SA02CUX04 - Hisopado COVID-19 - Consulta y resultado; 04. SA02CUX04 - Hisopado COVID-19 - Consulta y resultado
EDU03CUX06 Hacer una consulta;Educación [EDU] / 03. Docentes / 06. EDU03CUX06 - Escuela de Maestros; 06. EDU03CUX06 - Escuela de Maestros
TR05CUX03 ID de respuesta 15 ;Trámites [TR] / 05. Estado de trámites / 3. TR05CUX03 Consulta de destado de Ciudadanía Porteña; 3. TR05CUX03 Consulta de destado de Ciudadanía Porteña
CU01CUX02 Otros museos;Cultura [CU] / 01. Museos / 02. CU01CUX02 - Museos; 02. CU01CUX02 - Museos
CIU05CUX03 Circuitos y turismo;Ciudad [CIU] / 05. Sobre la Ciudad / 03. CIU05CUX03 - Barrios de la Ciudad; 03. CIU05CUX03 - Barrios de la Ciudad
Coronavirus y gente de más de 70 (Apertura)  > Hacer las compras * Apertura;Z. Apagados, reciclables ♻️ / z. Personas mayores - Viejos; z. Personas mayores - Viejos
CIU02CUX01 Resolver Ubicación Actual;Ciudad [CIU] / 02. Comunas de la ciudad / 01. CIU02CUX01 - Comunas de la Ciudad; 01. CIU02CUX01 - Comunas de la Ciudad
SUA01CUX24 Cambiar dirección;Solicitudes - Suaci [SUACI] / 01. Espacio público / 24. SUA01CUX24 Residuos fuera del contenedor; 24. SUA01CUX24 Residuos fuera del contenedor
EM04CUX02 Tipos de crédito mujeres emprendedoras;Empleo [EM] / 04. Empresas / 02. EM04CUX02 - Mujer Emprendedora; 02. EM04CUX02 - Mujer Emprendedora
BOT06CUX01 Respuesta incorrecta 6;Boti [BOT] / 06. Diversión / 01. BOT06CUX01 - Divertite con Boti; 01. BOT06CUX01 - Divertite con Boti
MO05CUX10 BUI ajeno;Movilidad [MO] / 05. Licencias / 10. MO05CUX10 Duplicado de licencia; 10. MO05CUX10 Duplicado de licencia
CU13CUX01 Miradores;Cultura [CU] / 13. Patrimonio de la Ciudad / 01. CU13CUX01 - Patrimonio de la Ciudad; 01. CU13CUX01 - Patrimonio de la Ciudad
TUR01CUX03 Confirmación turno;Turnos [TUR] / 01. SIGECI / 03. TUR01CUX03 - Identidad de Género; 03. TUR01CUX03 - Identidad de Género
TU01CAT01 Fuera de horario portugués;Derivaciones [DER] / Derivación / Derivación a agente de Turismo; Derivación a agente de Turismo
TUR01CUX14 Teléfono;Turnos [TUR] / 01. SIGECI / 14. TUR01CUX14 - Turnera vacunación antigripal; 14. TUR01CUX14 - Turnera vacunación antigripal
Dirección no existente - Inspecciones Programadas;Trámites [TR] / 06. Inspecciones programadas / 01. TR06CUX01 - Inspecciones programadas / Inspecciones Programadas - Problemas; Inspecciones Programadas - Problemas
SA06CUX03 Desambiguar confirmarción;Salud [SA] / 06. Gestor de encuentros / 02. SA06CUX02 - pushes; 02. SA06CUX02 - pushes
SUA01CUX03 Cargar dirección;Solicitudes - Suaci [SUACI] / 01. Espacio público / 03. SUA01CUX03 - Poda de Árboles; 03. SUA01CUX03 - Poda de Árboles
Copia Digital de Expediente o Documento  *Apertura > Requisitos *Response;Trámites [TR] / 04. Estáticos Varios / 40. TR04CUX40 - Solicitud de Copia Digital de Expediente y/o Documento | Trámites STD;o Documento | Trámites STD
SE02CUX01 Casos frecuentes;Seguridad [SE] / 02. Ciberseguridad / 01. SE02CUX01 - Ciberestafas; 01. SE02CUX01 - Ciberestafas
SE05CUX01 Apertura corta;Seguridad [SE] / 05. Denuncias / 01. SE05CUX01  - SuperApertura Denuncias; 01. SE05CUX01  - SuperApertura Denuncias
AC04CAT01 Fuera de horario;Derivaciones [DER] / Derivación / Derivación a agente de 147 / Derivar a agente o fuera de horario 147/HRL/FM/DS;DS
TUR01CUX02 Apertura;Turnos [TUR] / 01. SIGECI / 02. TUR01CUX02 - Turno para Validación Presencial; 02. TUR01CUX02 - Turno para Validación Presencial
SUA01CUX Subir foto 1 opcional;Solicitudes - Suaci [SUACI] / 01. Espacio público / SUACI Componentes Comunes; SUACI Componentes Comunes
AC02CUX01 Dónde denunciar;Atención Ciudadana [AC] / 02. Servicios Ciudadanía / 01. AC02CUX01 - Defensa al Consumidor; 01. AC02CUX01 - Defensa al Consumidor
TR02CUX01 Cómo pedirlo;Trámites [TR] / 02. Integraciones STD / 01. TR02CUX01 - Solicitud de Certificado de Deudor Alimentario | ; 01. TR02CUX01 - Solicitud de Certificado de Deudor Alimentario | 
SUA01CUX21 Tipo de contenedor;Solicitudes - Suaci [SUACI] / 01. Espacio público / 21. SUA01CUX21 Reubicación de contenedores; 21. SUA01CUX21 Reubicación de contenedores
CIU05CUX01 Apertura;Ciudad [CIU] / 05. Sobre la Ciudad / 01. CIU05CUX01 Casa de Gobierno; 01. CIU05CUX01 Casa de Gobierno
CU04CUX39 Apertura corta;"Cultura [CU] / 04. Festivales y ""Día de -Noche de"" / 39. CU04CUX39 - Pascua en la ciudad"; 39. CU04CUX39 - Pascua en la ciudad
MO05CUX09 Pedido de domicilio del DNI;Movilidad [MO] / 05. Licencias / 09. MO05CUX09 - Renovación por cambio de jurisdicción; 09. MO05CUX09 - Renovación por cambio de jurisdicción
SA07CUX01 Hormonales;Salud [SA] / 07. Salud sexual / 01. SA07CUX01 - Salud Sexual y Reproductiva; 01. SA07CUX01 - Salud Sexual y Reproductiva
DE05CUX02 Dónde se hacen;Deportes [DE] / 5. Clases al aire libre / 02. DE05CUX02 - Deportes en barrios; 02. DE05CUX02 - Deportes en barrios
CXF01CUX04 P4 CATs;Customer Experience Feedback [CXF] / 01. Customer Experience Feedback (CXF) / 04. CXF01CUX04 - Feedback Boti CAT; 04. CXF01CUX04 - Feedback Boti CAT
TR01CUX18  Apertura;Trámites [TR] / 01. TAD / 18. TR01CUX18 - Solicitud de antecedentes de habilitaciones; 18. TR01CUX18 - Solicitud de antecedentes de habilitaciones
EM02CUX01 Tengo una empresa;Empleo [EM] / 02. Empleo en la Ciudad / 01. EM02CUX01 - Búsqueda de trabajo en la Ciudad; 01. EM02CUX01 - Búsqueda de trabajo en la Ciudad
SE01CUX07 Apertura;Seguridad [SE] / 01. Servicios (Policia, bomberos...) / 07. SE01CUX07 - Policía: reconocimiento facial ; 07. SE01CUX07 - Policía: reconocimiento facial 
CU01CUX01 IUpiiiii y más;Cultura [CU] / 01. Museos / 01. CU01CUX01 Usina del Arte ; 01. CU01CUX01 Usina del Arte 
SA11CUX01 Tips de prevención;Salud [SA] / 11. Dengue / 01. SA11CUX01 - Dengue; 01. SA11CUX01 - Dengue
TR01CUX03 Cómo hacer el trámite;Trámites [TR] / 01. TAD / 03. TR01CUX03 - Solicitud de copia de planos de mensura, horizontalidad, prehorizontalidad y catastro; 03. TR01CUX03 - Solicitud de copia de planos de mensura, horizontalidad, prehorizontalidad y catastro
EDU05CUX05 Hacer una consulta;Educación [EDU] / 05. Educación Superior / 05. EDU05CUX05 - Traductorados; 05. EDU05CUX05 - Traductorados
TU01CUX01 Dónde comer;Turismo [TU] / 01. Turismo BA / 01. TU01CUX01 - Turismo en BA; 01. TU01CUX01 - Turismo en BA
SUA01CUX23 Otros insectos;Solicitudes - Suaci [SUACI] / 01. Espacio público / 23. SUA01CUX23 Desinfección vía publica; 23. SUA01CUX23 Desinfección vía publica
EDU05CUX06 Naturales y Exactas;Educación [EDU] / 05. Educación Superior / 06. EDU05CUX06 - Profesorados; 06. EDU05CUX06 - Profesorados
DH11CUX03 Repaso MTV4;Desarrollo humano [DH] / 11. Inclusión financiera / 03. DH11CUX03 Curso virtual de Identidad de Marca; 03. DH11CUX03 Curso virtual de Identidad de Marca
TR01CUX04 Cómo hago el trámite;Trámites [TR] / 01. TAD / 04. TR01CUX04 - Solicitud del contribuyente a la Administración Gubernamental de Ingresos Públicos; 04. TR01CUX04 - Solicitud del contribuyente a la Administración Gubernamental de Ingresos Públicos
BOT06CUX01 Respuesta correcta 6;Boti [BOT] / 06. Diversión / 01. BOT06CUX01 - Divertite con Boti; 01. BOT06CUX01 - Divertite con Boti
DDHH03CUX06 Tengo una consulta;Derechos Humanos [DDHH] / 06. Programa de acogimiento familiar; 06. Programa de acogimiento familiar
AG01CUX01 Exención ABL Monumentos;AGIP [AG] / 01. Sobre AGIP / 01. AG01CUX01 - AGIP; 01. AG01CUX01 - AGIP
LIC00CUX01 - Error de servicio;Movilidad [MO] / 05. Licencias / 06. MO05CUX06 LIC00CUX01 - Otorgamiento de Licencias Exp unificada; 06. MO05CUX06 LIC00CUX01 - Otorgamiento de Licencias Exp unificada
Apertura | Información sumaria testimonial;Trámites [TR] / 04. Estáticos Varios / 02. TR04CUX02 - DNI / Información sumaria testimonial; Información sumaria testimonial
NI01CUX02  Inventar algo;Niñez [NI] / 01. Boticuentos / 02. NI01CUX02 - Pin8 🤖; 02. NI01CUX02 - Pin8 🤖
TR00CUX01 - Certificado escolar;Trámites [TR];Trámites [TR]
BOT06CUX01 Respuesta incorrecta 7;Boti [BOT] / 06. Diversión / 01. BOT06CUX01 - Divertite con Boti; 01. BOT06CUX01 - Divertite con Boti
AG01CUX01 Apertura AGIP - Control Fiscal: imputación de pagos;AGIP [AG] / 01. Sobre AGIP / 01. AG01CUX01 - AGIP; 01. AG01CUX01 - AGIP
SUA01CUX18 Cambiar foto 2;Solicitudes - Suaci [SUACI] / 01. Espacio público / 18. SUA01CUX18 - Retiro de objetos en desuso; 18. SUA01CUX18 - Retiro de objetos en desuso
MO05CUX02 - Licencia particular;Movilidad [MO] / 05. Licencias / 02. MO05CUX02 - Licencias de conducir - 2023; 02. MO05CUX02 - Licencias de conducir - 2023
OB05CUX02 Medios de pago;Obras [OBR] / 05. DGROC / 02. OB05CUX02 -Super Apertura Obras - DGROC  ; 02. OB05CUX02 -Super Apertura Obras - DGROC  
BOT02CUX08 Pregunta 4 Nivel 1;Boti [BOT] / 02. Cumpleaños / 08. BOT02CUX08 - Turisteando; 08. BOT02CUX08 - Turisteando
EDU04CUX22 Maternales;Educación [EDU] / 04. Educación Escolar / 22. EDU04CUX22 - Jardines de infantes  ; 22. EDU04CUX22 - Jardines de infantes  
SA07CUX01 Vasectomía;Salud [SA] / 07. Salud sexual / 01. SA07CUX01 - Salud Sexual y Reproductiva; 01. SA07CUX01 - Salud Sexual y Reproductiva
TelePase: Mi saldo;Movilidad [MO] / 08. Trámites varios / 03. MO08CUX03 - AUSA - Sacar TelePASE; 03. MO08CUX03 - AUSA - Sacar TelePASE
Infracciones (Apertura) > Consulta (Apertura de flow) > [Por DNI * Process flow] o [Por Patente * Process flow] > Sin infracciones (Response flow) > Libre deuda [sin infracciones] * Response flow;Infracciones [IN] / 01. IN01CUX01 - Infracciones / Libre de deuda; Libre de deuda
BOT06CUX01 Sticker sorpresa;Boti [BOT] / 06. Diversión / 01. BOT06CUX01 - Divertite con Boti; 01. BOT06CUX01 - Divertite con Boti
CU10CUX02 Paseo de Historietas;Cultura [CU] / 10. Casco Histórico / 02. CU10CUX02 - Paseo de la historieta; 02. CU10CUX02 - Paseo de la historieta
SA01CUX06  Mi esquema;Salud [SA] / 01. Vacunación COVID-19 / 06. SA01CUX06 - Vacunación COVID-19 💉; 06. SA01CUX06 - Vacunación COVID-19 💉
MO05CUX13 Confirmación datos miBA  ;Movilidad [MO] / 13. Reevaluación teórico-práctico de licencia; 13. Reevaluación teórico-práctico de licencia
TR00CUX01 Medios de pago CENAT;Trámites [TR];Trámites [TR]
SE02CUX02 Protección infantil;Seguridad [SE] / 02. Ciberseguridad / 02. SE02CUX02 - Internet segura; 02. SE02CUX02 - Internet segura
TU01CUX01 Por dónde pasear;Turismo [TU] / 01. Turismo BA / 01. TU01CUX01 - Turismo en BA; 01. TU01CUX01 - Turismo en BA
TR04CUX02 Extranjeros;Trámites [TR] / 04. Estáticos Varios / 02. TR04CUX02 - DNI; 02. TR04CUX02 - DNI
CU01CUX02 Museos de arte;Cultura [CU] / 01. Museos / 02. CU01CUX02 - Museos; 02. CU01CUX02 - Museos
TR01CUX08 Apertura;Trámites [TR] / 01. TAD / 08. TR01CUX08 - Certificación Documentación Institución Activa; 08. TR01CUX08 - Certificación Documentación Institución Activa
INN08CUX01 Darme de baja - Confirmación DEMO;Innovación [INN] / 08. Botificador / 01. INN08CUX01 - Demo subtopicos; 01. INN08CUX01 - Demo subtopicos
SA16CUX01 Monóxido de carbono;Salud [SA] / 16. Prevención en salud / 1. SA16CUX01 - Monóxido de carbono; 1. SA16CUX01 - Monóxido de carbono
TUR01CUX10 Dirección no encontrada por 2da vez;Turnos [TUR] / 01. SIGECI / 10. TUR01CUX10 Turno para acta de tránsito; 10. TUR01CUX10 Turno para acta de tránsito
MO05CUX09 Apertura corta;Movilidad [MO] / 05. Licencias / 09. MO05CUX09 - Renovación por cambio de jurisdicción; 09. MO05CUX09 - Renovación por cambio de jurisdicción
CU05CUX01 Adultos mayores;Cultura [CU] / 05. Bibliotecas / 01. CU05CUX01 - Red de Bibliotecas de la Ciudad ; 01. CU05CUX01 - Red de Bibliotecas de la Ciudad 
TR03CUX12 Apertura corta;Trámites [TR] / 03. Match directo / 12. TR03CUX12 - Cementerios; 12. TR03CUX12 - Cementerios
DEC02CUX02 Quiero emprender;Desarrollo Económico [DEC] / 02. Distritos Económicos / 02. DEC02CUX02 - Plan de Transformación del Microcentro 🚀; 02. DEC02CUX02 - Plan de Transformación del Microcentro 🚀
NI01CUX05 Boticuentos ;Niñez [NI] / 01. Boticuentos / 05. NI01CUX05 - Boticuentos 2023: Superapertura y CC; 05. NI01CUX05 - Boticuentos 2023: Superapertura y CC
CU09CUX02 Un poco de historia Chacarita;Cultura [CU] / 09. Centros y edificios culturales / 02. CU09CUX02 - Cementerios de Buenos Aires; 02. CU09CUX02 - Cementerios de Buenos Aires
SUA01CUX08 Error reintento solicitud;Solicitudes - Suaci [SUACI] / 01. Espacio público / 08. SUA01CUX08 - Mejora de Barrido; 08. SUA01CUX08 - Mejora de Barrido
