Name;Topic path;Topic
CXF01CUX04 Muy conforme CATs;Customer Experience Feedback [CXF] / 01. Customer Experience Feedback (CXF) / 04. CXF01CUX04 - Feedback Boti CAT; 04. CXF01CUX04 - Feedback Boti CAT
Validación salida flujo de espera | AGIP;Derivaciones [DER] / Derivación / Derivación a agente de AGIP / Instancias de espera AGIP; Instancias de espera AGIP
Instancia 3 | No entendidos 2;Derivaciones [DER] / Operador; Operador
SA01CAT01 Sí, dale ;Derivaciones [DER] / Derivación / Derivación a agente de SIGEHOS; Derivación a agente de SIGEHOS
DH11CUX05 V1;Desarrollo humano [DH] / 11. Inclusión financiera / 05. DH11CUX05 Curso Fotoproducto virtual; 05. DH11CUX05 Curso Fotoproducto virtual
MO05CUX08 No encuentra dirección DNI;Movilidad [MO] / 05. Licencias / 08. MO05CUX08 - Ampliación de licencias; 08. MO05CUX08 - Ampliación de licencias
TR03CUX08 Registro de artefactos térmicos / Calderas;Trámites [TR] / 03. Match directo / 08. TR03CUX08 - AGC; 08. TR03CUX08 - AGC
BOT03CUX01 Lector de pantalla;Boti [BOT] / 03. Tutorial - Cómo chatear / 01. BOT03CUX01 Tutorial - Cómo hablar con Boti; 01. BOT03CUX01 Tutorial - Cómo hablar con Boti
SA07CUX01 Consejerías;Salud [SA] / 07. Salud sexual / 01. SA07CUX01 - Salud Sexual y Reproductiva; 01. SA07CUX01 - Salud Sexual y Reproductiva
SUA01CUX08 Descripción nueva solicitud;Solicitudes - Suaci [SUACI] / 01. Espacio público / 08. SUA01CUX08 - Mejora de Barrido; 08. SUA01CUX08 - Mejora de Barrido
TUR01CUX03 Seleccionar hora - Por Lugar;Turnos [TUR] / 01. SIGECI / 03. TUR01CUX03 - Identidad de Género; 03. TUR01CUX03 - Identidad de Género
SE00CUX01 Seguridad en barrios;Seguridad [SE];Seguridad [SE]
MO05CUX09 Usuario sin CUIL en miBA;Movilidad [MO] / 05. Licencias / 09. MO05CUX09 - Renovación por cambio de jurisdicción; 09. MO05CUX09 - Renovación por cambio de jurisdicción
TR03CUX22 Permisos para eventos;Trámites [TR] / 03. Match directo / 22. TR03CUX22 - Ordenamiento del Espacio Público; 22. TR03CUX22 - Ordenamiento del Espacio Público
MO03CUX01 Bicis y mascotas;Movilidad [MO] / 03. Subte y Tren / 01. MO03CUX01 - Subte Estático; 01. MO03CUX01 - Subte Estático
SA07CUX01 Tratamiento Sífilis;Salud [SA] / 07. Salud sexual / 01. SA07CUX01 - Salud Sexual y Reproductiva; 01. SA07CUX01 - Salud Sexual y Reproductiva
BOT01CUX01 Risa;Boti [BOT] / 01. Perfil / 01. BOT01CUX01 - Personalidad; 01. BOT01CUX01 - Personalidad
TUR01CUX02 Por fecha > No sirve;Turnos [TUR] / 01. SIGECI / 02. TUR01CUX02 - Turno para Validación Presencial; 02. TUR01CUX02 - Turno para Validación Presencial
TRA04CUX01 Empezar trámite;Trámites [TR] / 02. Integraciones STD / 10. TR02CUX10 - Solicitud de Certificado de Legalidad (EX TRA04CUX01); 10. TR02CUX10 - Solicitud de Certificado de Legalidad (EX TRA04CUX01)
TUR01CUX06 Número de documento;Turnos [TUR] / 01. SIGECI / 06. TUR01CUX06 - Turnera vacunación COVID; 06. TUR01CUX06 - Turnera vacunación COVID
BOT02CUX05 M1 Correcta;Boti [BOT] / 02. Cumpleaños / 05. BOT02CUX05 - Botigrama; 05. BOT02CUX05 - Botigrama
SUA01CUX13 Confirma direccion;Solicitudes - Suaci [SUACI] / 01. Espacio público / 13. SUA01CUX13 - Falta de conservación de fachada; 13. SUA01CUX13 - Falta de conservación de fachada
JU03CUX01 Qué necesito;Justicia [JU] / 03. Subsecretaría de Justicia / 01. JU03CUX01 - Patrocinio penal; 01. JU03CUX01 - Patrocinio penal
DEC03CUX01 Espacios BA;Desarrollo Económico [DEC] / 03. Patrocinio BA / 01. DEC03CUXO1 - Patrocinio BA; 01. DEC03CUXO1 - Patrocinio BA
MO05CUX01 - Atajo prorroga licencias;Movilidad [MO] / 05. Licencias / 01. MO05CUX01 LIC00CUX01 - Licencia prorroga; 01. MO05CUX01 LIC00CUX01 - Licencia prorroga
IN01CAT01 Controlador no atiende;Derivaciones [DER] / Derivación / Derivación a agente de Infracciones / Derivación Infracciones Controlador; Derivación Infracciones Controlador
TU01CUX01 Programas de calidad;Turismo [TU] / 01. Turismo BA / 01. TU01CUX01 - Turismo en BA; 01. TU01CUX01 - Turismo en BA
CU10CUX02 Contame más (Personajes de Calé);Cultura [CU] / 10. Casco Histórico / 02. CU10CUX02 - Paseo de la historieta; 02. CU10CUX02 - Paseo de la historieta
NI01CUX11 Tobogán;Niñez [NI] / 01. Boticuentos / 11. NI01CUX11 - Estornudos bajo tierra; 11. NI01CUX11 - Estornudos bajo tierra
MENU PRINCIPAL 2.0;2. Onboardings y menús;2. Onboardings y menús
TUR01CUX05 Elegir fecha;Turnos [TUR] / 01. SIGECI / 05. TUR01CUX05 - Turno para renovación de licencia de conducir; 05. TUR01CUX05 - Turno para renovación de licencia de conducir
SUA01CUX03 Cargar foto 1;Solicitudes - Suaci [SUACI] / 01. Espacio público / 03. SUA01CUX03 - Poda de Árboles; 03. SUA01CUX03 - Poda de Árboles
DH03CUX02 Auditiva;Desarrollo humano [DH] / 03. Accesibilidad / 02. DH03CUX02 CUD; 02. DH03CUX02 CUD
IN01CUX01 Cómo pagar legajos;Infracciones [IN] / 01. IN01CUX01 - Infracciones; 01. IN01CUX01 - Infracciones
SUA01CUX Confirmación de descripción;Solicitudes - Suaci [SUACI] / 01. Espacio público / SUACI Componentes Comunes; SUACI Componentes Comunes
MO05CUX10 Qué necesito ;Movilidad [MO] / 05. Licencias / 10. MO05CUX10 Duplicado de licencia; 10. MO05CUX10 Duplicado de licencia
SUA01CUX07 Luminaria. Apertura;Solicitudes - Suaci [SUACI] / 01. Espacio público / 07. SUA01CUX07 - Reparación de luminaria; 07. SUA01CUX07 - Reparación de luminaria
SUA01CUX02 Cargar foto 2;Solicitudes - Suaci [SUACI] / 01. Espacio público / 02. SUA01CUX02 - Residuos Voluminosos; 02. SUA01CUX02 - Residuos Voluminosos
SUA01CUX02 Escombros;Solicitudes - Suaci [SUACI] / 01. Espacio público / 02. SUA01CUX02 - Residuos Voluminosos; 02. SUA01CUX02 - Residuos Voluminosos
SUA01CUX18 Cargar dirección;Solicitudes - Suaci [SUACI] / 01. Espacio público / 18. SUA01CUX18 - Retiro de objetos en desuso; 18. SUA01CUX18 - Retiro de objetos en desuso
MO05CUX09 Validar domicilio del DNI;Movilidad [MO] / 05. Licencias / 09. MO05CUX09 - Renovación por cambio de jurisdicción; 09. MO05CUX09 - Renovación por cambio de jurisdicción
BOT02CUX11 Pregunta 3A;Boti [BOT] / 02. Cumpleaños / 11. BOT02CUX11 - Trivia 2025; 11. BOT02CUX11 - Trivia 2025
SUA01CUX Cambiar mail;Solicitudes - Suaci [SUACI] / 01. Espacio público / SUACI Componentes Comunes; SUACI Componentes Comunes
SA07CUX01 Preservativo;Salud [SA] / 07. Salud sexual / 01. SA07CUX01 - Salud Sexual y Reproductiva; 01. SA07CUX01 - Salud Sexual y Reproductiva
DH01CAT01 Espera 1;Derivaciones [DER] / Derivación / Derivación a agente de Atención social; Derivación a agente de Atención social
Menú - Inspecciones Programadas;Trámites [TR] / 06. Inspecciones programadas / 01. TR06CUX01 - Inspecciones programadas / Inspecciones Programadas - Búsqueda; Inspecciones Programadas - Búsqueda
Hisopado > Chat por WhatsApp * Apertura;Salud [SA] / 02. Test COVID / 04. SA02CUX04 - Hisopado COVID-19 - Consulta y resultado; 04. SA02CUX04 - Hisopado COVID-19 - Consulta y resultado
CU11CUX03 Apertura;Cultura [CU] / 11. Promoción Cultural / 03. CU11CUX03 - Circuito de Espacios Culturales; 03. CU11CUX03 - Circuito de Espacios Culturales
EP01CUX01 Apertura Corta;Espacio Público [EP] / 01. Ciudad Verde / 01. EP01CUX01 - BA Recicla; 01. EP01CUX01 - BA Recicla
TUR01CUX11 Datos del aprendiz - Mail;Turnos [TUR] / 01. SIGECI / 11. TUR01CUX11 - Turno para práctica de auto en pista; 11. TUR01CUX11 - Turno para práctica de auto en pista
DDHH03CUX02 Quién puede anotarse;Derechos Humanos [DDHH] / 03. Niños: Derechos y Defensorías / 02. DDHH03CUX02 - Adopción GCBA; 02. DDHH03CUX02 - Adopción GCBA
SUA01CUX06 No Encontró Ubicación - Reparacion De Veredas;Solicitudes - Suaci [SUACI] / 01. Espacio público / 06. SUA01CUX06 - Reparación De Vereda  / Errores | Reparación De Veredas; Errores | Reparación De Veredas
ED00CUX01 Recursos Docentes;Educación [EDU] / 00. Estructura completa / 01. ED00CUX01  Superapertura + Bifurcadores; 01. ED00CUX01  Superapertura + Bifurcadores
BOT06CUX01 Trabalenguas 3;Boti [BOT] / 06. Diversión / 01. BOT06CUX01 - Divertite con Boti; 01. BOT06CUX01 - Divertite con Boti
DH01CUX03 Pedido de datos - Apellido del beneficiario;Desarrollo humano [DH] / 01. Atención social / 02. TR02CUX02 - Rendición de Subsidio Habitacional 690; 02. TR02CUX02 - Rendición de Subsidio Habitacional 690
DH05CAT01 >  1er. TO - Espera;Derivaciones [DER] / Derivación / Derivacion a agente de Adicciones; Derivacion a agente de Adicciones
Suaci - Error de foto opcional;Solicitudes - Suaci [SUACI] / 01. Espacio público / SUACI Componentes Comunes; SUACI Componentes Comunes
DH08CUX02 Responde mal V1M2;Desarrollo humano [DH] / 08.Educación financiera / 02. DH08CUX02 Curso virtual de Educación Financiera; 02. DH08CUX02 Curso virtual de Educación Financiera
SUA01CUX27 Dónde ubicar la luminaria;Solicitudes - Suaci [SUACI] / 01. Espacio público / 27. SUA01CUX27 - Mayor luminaria; 27. SUA01CUX27 - Mayor luminaria
SE02CUX03 Canales oficiales Infracciones;Seguridad [SE] / 02. Ciberseguridad / 03. SE02CUX03 - Estafas en Infracciones y VTV; 03. SE02CUX03 - Estafas en Infracciones y VTV
EDU05CUX04 Apertura corta;Educación [EDU] / 05. Educación Superior / 04. EDU05CUX04 - Tecnicaturas de Salud; 04. EDU05CUX04 - Tecnicaturas de Salud
TR04CUX32 Al instante;Trámites [TR] / 04. Estáticos Varios / 32. TR04CUX32 - Pasaporte; 32. TR04CUX32 - Pasaporte
miBA01CUX02 Confirmación del mail;miBA [MIBA] / 01. Cuenta miBA / 02. MIBA01CUX02 - Blanqueo miBA; 02. MIBA01CUX02 - Blanqueo miBA
BOT03CUX01 Ya lo terminé;Boti [BOT] / 03. Tutorial - Cómo chatear / 01. BOT03CUX01 Tutorial - Cómo hablar con Boti; 01. BOT03CUX01 Tutorial - Cómo hablar con Boti
DH08CUX02 Pregunta V2M2;Desarrollo humano [DH] / 08.Educación financiera / 02. DH08CUX02 Curso virtual de Educación Financiera; 02. DH08CUX02 Curso virtual de Educación Financiera
SUA01CUX21 Cambiar objeto;Solicitudes - Suaci [SUACI] / 01. Espacio público / 21. SUA01CUX21 Reubicación de contenedores; 21. SUA01CUX21 Reubicación de contenedores
TR03CUX22 Otorgamiento de permisos de venta de Alimentos en el Espacio Público;Trámites [TR] / 03. Match directo / 22. TR03CUX22 - Ordenamiento del Espacio Público; 22. TR03CUX22 - Ordenamiento del Espacio Público
Orquestador Agente Accesibilidad;Orquestador - PI;Orquestador - PI
CU10CUX01 Más del Casco;Cultura [CU] / 10. Casco Histórico / 01. CU10CUX01 - Casco Histórico; 01. CU10CUX01 - Casco Histórico
Pasaporte Covid > Terminar;Salud [SA] / 02. Test COVID / 03. SA02CUX03 - Certificado COVID-19; 03. SA02CUX03 - Certificado COVID-19
SA05CAT01 Despedida sin atención;Derivaciones [DER] / Derivación / Derivación a agente de Adultos Mayores; Derivación a agente de Adultos Mayores
DH06CUX01 Cómo anotarse;Desarrollo humano [DH] / 06. Barrios populares / 01. DH06CUX01 - Sello social; 01. DH06CUX01 - Sello social
EDU04CUX06 Frase 3;Educación [EDU] / 04. Educación Escolar / 06. EDU04CUX06 - Bullying; 06. EDU04CUX06 - Bullying
BOT06CUX01 Respuesta correcta 3;Boti [BOT] / 06. Diversión / 01. BOT06CUX01 - Divertite con Boti; 01. BOT06CUX01 - Divertite con Boti
SUA01CUX19 Cambiar mail;Solicitudes - Suaci [SUACI] / 01. Espacio público / 19. SUA01CUX19  - Desagote pozo ciego; 19. SUA01CUX19  - Desagote pozo ciego
SUA01CUX20 Pregunta casa;Solicitudes - Suaci [SUACI] / 01. Espacio público / 20. SUA01CUX20 Electricidad y agua; 20. SUA01CUX20 Electricidad y agua
LIC00CUX01 Sobre el trámite;Movilidad [MO] / 05. Licencias / 01. MO05CUX01 LIC00CUX01 - Licencia prorroga; 01. MO05CUX01 LIC00CUX01 - Licencia prorroga
SUA01CUX02 Cargar foto 1;Solicitudes - Suaci [SUACI] / 01. Espacio público / 02. SUA01CUX02 - Residuos Voluminosos; 02. SUA01CUX02 - Residuos Voluminosos
GE01CAT01 Apertura;Derivaciones [DER] / Derivación / Violencia contra la mujer; Violencia contra la mujer
SA10CUX01 Dónde me atiendo ;Salud [SA] / 10. Centros de salud / 01. SA10CUX01 - Hospitales; 01. SA10CUX01 - Hospitales
SUA01CUX06 Error de formato, tamaño o peso - Reparación De vereda;Solicitudes - Suaci [SUACI] / 01. Espacio público / 06. SUA01CUX06 - Reparación De Vereda  / Errores | Reparación De Veredas; Errores | Reparación De Veredas
SUA01CUX23 Confirma tipo de plaga;Solicitudes - Suaci [SUACI] / 01. Espacio público / 23. SUA01CUX23 Desinfección vía publica; 23. SUA01CUX23 Desinfección vía publica
MO04CUX01 Cómo se pide;Movilidad [MO] / 04. Transporte / 01. MO04CUX01 - VTV; 01. MO04CUX01 - VTV
EM02CUX01 Prácticas;Empleo [EM] / 02. Empleo en la Ciudad / 01. EM02CUX01 - Búsqueda de trabajo en la Ciudad; 01. EM02CUX01 - Búsqueda de trabajo en la Ciudad
DH01CUX01 Centro jurídico;Desarrollo humano [DH] / 01. Atención social / 01. DH01CUX01 - Atención Social; 01. DH01CUX01 - Atención Social
EDU05CUX04 Apertura;Educación [EDU] / 05. Educación Superior / 04. EDU05CUX04 - Tecnicaturas de Salud; 04. EDU05CUX04 - Tecnicaturas de Salud
Cerró sesión dentro de un flujo sin cerrar;0. Core del bot (No tocar);0. Core del bot (No tocar)
CIU05CUX03 La Boca;Ciudad [CIU] / 05. Sobre la Ciudad / 03. CIU05CUX03 - Barrios de la Ciudad; 03. CIU05CUX03 - Barrios de la Ciudad
CU09CUX04 Apertura;Cultura [CU] / 09. Centros y edificios culturales / 04. CU09CUX04 - Jardín Japonés; 04. CU09CUX04 - Jardín Japonés
SUA01CUX03 Cargar foto 3;Solicitudes - Suaci [SUACI] / 01. Espacio público / 03. SUA01CUX03 - Poda de Árboles; 03. SUA01CUX03 - Poda de Árboles
CXF01CUX01 P2 Integraciones;Customer Experience Feedback [CXF] / 01. Customer Experience Feedback (CXF) / 01. CXF01CUX01 - Feedback Boti Integraciones; 01. CXF01CUX01 - Feedback Boti Integraciones
Pregunta por Dominio - Error en Dominio 2;Infracciones [IN] / 01. IN01CUX01 - Infracciones / Datos infracciones / Infracciones - Intentos erróneos / Infracciones - Intentos por Dominio; Infracciones - Intentos por Dominio
EP01CUX01 Basura ;Espacio Público [EP] / 01. Ciudad Verde / 01. EP01CUX01 - BA Recicla; 01. EP01CUX01 - BA Recicla
AC04CAT01 Datos recibidos;Derivaciones [DER] / Derivación / Derivación a agente de 147; Derivación a agente de 147
miBA01CAT03  > ⚠️Operador no atiende ;Derivaciones [DER] / Derivación / Derivación a agente de Soporte de miBA; Derivación a agente de Soporte de miBA
DH09CUX02 Qué necesito;Desarrollo humano [DH] / 09. Niñes / 02. DH09CUX02 - Programa Adolescencia; 02. DH09CUX02 - Programa Adolescencia
EDU05CUX04 Análisis clínicos;Educación [EDU] / 05. Educación Superior / 04. EDU05CUX04 - Tecnicaturas de Salud; 04. EDU05CUX04 - Tecnicaturas de Salud
CLI00CUX01 Las próximas horas;Clima [CLI] / 01. CLI00CUX01 Clima; 01. CLI00CUX01 Clima
miBA01CUX01 Voy a probar después;miBA [MIBA] / 01. Cuenta miBA / 01. MIBA01CUX01 - miBA flujo estático; 01. MIBA01CUX01 - miBA flujo estático
MO08CUX03 Pase sustentable ;Movilidad [MO] / 08. Trámites varios / 03. MO08CUX03 - AUSA - Sacar TelePASE; 03. MO08CUX03 - AUSA - Sacar TelePASE
BOT01CUX01 Triste;Boti [BOT] / 01. Perfil / 01. BOT01CUX01 - Personalidad; 01. BOT01CUX01 - Personalidad
CU09CUX02 Soy docente;Cultura [CU] / 09. Centros y edificios culturales / 02. CU09CUX02 - Cementerios de Buenos Aires; 02. CU09CUX02 - Cementerios de Buenos Aires
AC02CUX03 Emergencias 911;Atención Ciudadana [AC] / 02. Servicios Ciudadanía / 03. AC02CUX03 - Emergencias PFA; 03. AC02CUX03 - Emergencias PFA
CU10CUX02 El Eternauta;Cultura [CU] / 10. Casco Histórico / 02. CU10CUX02 - Paseo de la historieta; 02. CU10CUX02 - Paseo de la historieta
DH08CUX02 Repaso V3M1;Desarrollo humano [DH] / 08.Educación financiera / 02. DH08CUX02 Curso virtual de Educación Financiera; 02. DH08CUX02 Curso virtual de Educación Financiera
EDU01CAT01 Trámite presencial;Derivaciones [DER] / Educación / 01. EDU01CAT01 - Becas alimentarias; 01. EDU01CAT01 - Becas alimentarias
SUA01CUX17 Hay solicitudes previas;Solicitudes - Suaci [SUACI] / 01. Espacio público / 17. SUA01CUX17 - Pintura sobre Graffiti; 17. SUA01CUX17 - Pintura sobre Graffiti
TR04CUX02 Cómo se hace - reposición;Trámites [TR] / 04. Estáticos Varios / 02. TR04CUX02 - DNI; 02. TR04CUX02 - DNI
GE01CAT01 Esperar > primer intento > No;Derivaciones [DER] / Derivación / Violencia contra la mujer; Violencia contra la mujer
TR03CUX06 Apertura;Trámites [TR] / 03. Match directo / 06. TR03CUX06 - Ministerio de salud - Otros trámites; 06. TR03CUX06 - Ministerio de salud - Otros trámites
EDU01CUX02 Soy ingresante;Educación [EDU] / 01. Becas / 02. EDU01CUX02 - Becas Nivel Superior; 02. EDU01CUX02 - Becas Nivel Superior
"Flow fulfilled of ""Lic Vigente""";;
TR03CUX09 Inscripción al Registro de Consultoras y Profesionales en Auditorías y Estudios Ambientales;Trámites [TR] / 03. Match directo / 09. TR03CUX09 - Ambiente y EP; 09. TR03CUX09 - Ambiente y EP
CIU05CUX09 Juegos Rivadavia;Ciudad [CIU] / 05. Sobre la Ciudad / 09- CIU05CUX09 - Espacios verdes / CIU05CUX09 - Caballito; CIU05CUX09 - Caballito
LIC00CUX01 Validar datos;Movilidad [MO] / 05. Licencias / 06. MO05CUX06 LIC00CUX01 - Otorgamiento de Licencias Exp unificada; 06. MO05CUX06 LIC00CUX01 - Otorgamiento de Licencias Exp unificada
TR04CUX02 Actualización mayor;Trámites [TR] / 04. Estáticos Varios / 02. TR04CUX02 - DNI; 02. TR04CUX02 - DNI
EDU04CUX14 Apertura;Educación [EDU] / 04. Educación Escolar / 14. EDU04CUX14 Terminá la Secundaria; 14. EDU04CUX14 Terminá la Secundaria
TUR01CUX10 Qué necesito;Turnos [TUR] / 01. SIGECI / 10. TUR01CUX10 Turno para acta de tránsito; 10. TUR01CUX10 Turno para acta de tránsito
MO05CUX08 Casos especiales;Movilidad [MO] / 05. Licencias / 08. MO05CUX08 - Ampliación de licencias; 08. MO05CUX08 - Ampliación de licencias
DH03CUX02 Qué necesito;Desarrollo humano [DH] / 03. Accesibilidad / 02. DH03CUX02 CUD; 02. DH03CUX02 CUD
TUR01CUX06 Escenario CUIL pedido número de documento;Turnos [TUR] / 01. SIGECI / 06. TUR01CUX06 - Turnera vacunación COVID; 06. TUR01CUX06 - Turnera vacunación COVID
MO05CUX08 Pedido de domicilio;Movilidad [MO] / 05. Licencias / 08. MO05CUX08 - Ampliación de licencias; 08. MO05CUX08 - Ampliación de licencias
INN08CUX01 Anzuelo Cultura específico V3;Innovación [INN] / 08. Botificador / 01. INN08CUX01 - Botificador; 01. INN08CUX01 - Botificador
LIC00CUX00  Turno > Sí;Movilidad [MO] / 05. Licencias / 05. MO05CUX05 LIC00CUX00 Renovación Licencia Experiencia Unificada; 05. MO05CUX05 LIC00CUX00 Renovación Licencia Experiencia Unificada
TUR01CUX10 Dirección válida;Turnos [TUR] / 01. SIGECI / 10. TUR01CUX10 Turno para acta de tránsito; 10. TUR01CUX10 Turno para acta de tránsito
TR03CUX17 Tarjeta control;Trámites [TR] / 03. Match directo / 17. TR03CUX17 - Desarrollo urbano y transporte - Transporte; 17. TR03CUX17 - Desarrollo urbano y transporte - Transporte
MO04CUX04 Apertura corta;Movilidad [MO] / 04. Transporte / 04. MO04CUX04 - Estacionamiento medido; 04. MO04CUX04 - Estacionamiento medido
DH11CUX03 Silencio user;Desarrollo humano [DH] / 11. Inclusión financiera / 03. DH11CUX03 Curso virtual de Identidad de Marca; 03. DH11CUX03 Curso virtual de Identidad de Marca
CU12CUX01 Cancelar una compra;Cultura [CU] / 12. Entradas BA; 12. Entradas BA
EDU04CUX03 Contame más;Educación [EDU] / 04. Educación Escolar / 03. EDU04CUX03 - Boleto estudiantil; 03. EDU04CUX03 - Boleto estudiantil
TUR01CUX14 Aviso de confirmación;Turnos [TUR] / 01. SIGECI / 14. TUR01CUX14 - Turnera vacunación antigripal; 14. TUR01CUX14 - Turnera vacunación antigripal
EDU05CUX06 Formación pedagógica;Educación [EDU] / 05. Educación Superior / 06. EDU05CUX06 - Profesorados; 06. EDU05CUX06 - Profesorados
Apertura Clausura, obra o ascensor;Trámites [TR] / 04. Estáticos Varios / 18. TR04CUX18 - Clausura de local, obra o ascensor ; 18. TR04CUX18 - Clausura de local, obra o ascensor 
TR03CUX07 Apertura Inscripción en el Registro Único de Instituciones Deportivas (RUID);Trámites [TR] / 03. Match directo / 07. TR03CUX07 - Subsecretaría de Deportes; 07. TR03CUX07 - Subsecretaría de Deportes
CU09CUX03 Curiosidatos;Cultura [CU] / 09. Centros y edificios culturales / 03. CU09CUX03 - Palacio Barolo; 03. CU09CUX03 - Palacio Barolo
CIU05CUX03 Cómo viajar Recoleta;Ciudad [CIU] / 05. Sobre la Ciudad / 03. CIU05CUX03 - Barrios de la Ciudad / 01. CIU05CUX03 Activación CAT Recoleta; 01. CIU05CUX03 Activación CAT Recoleta
TR03CUX26 Cargos fiscalización ;Trámites [TR] / 03. Match directo / 26. TR03CUX26 - Ministerio de Economía y Finanzas; 26. TR03CUX26 - Ministerio de Economía y Finanzas
EDU05CUX04 Hematología;Educación [EDU] / 05. Educación Superior / 04. EDU05CUX04 - Tecnicaturas de Salud; 04. EDU05CUX04 - Tecnicaturas de Salud
DH03CUX03 APAdeA ;Desarrollo humano [DH] / 03. Accesibilidad / 03. DH03CUX03 - Autismo; 03. DH03CUX03 - Autismo
MO10CUX07 Apertura;Movilidad [MO] / 10. Metrobus / 07. MO10CUX07 - Metrobus Sur; 07. MO10CUX07 - Metrobus Sur
CU01CUX14 Auto;Cultura [CU] / 01. Museos / 14. CU01CUX14 - MIJU; 14. CU01CUX14 - MIJU
Cómo hacerlo | Disolución de Unión Civil / Convivencial ;Trámites [TR] / 04. Estáticos Varios / 26. TR04CUX26 - Disolución de Unión Civil | Convivencial; 26. TR04CUX26 - Disolución de Unión Civil | Convivencial
TR04CUX02 Carta de Ciudadanía;Trámites [TR] / 04. Estáticos Varios / 02. TR04CUX02 - DNI; 02. TR04CUX02 - DNI
TR04CUX02 Canje de libreta;Trámites [TR] / 04. Estáticos Varios / 02. TR04CUX02 - DNI; 02. TR04CUX02 - DNI
DH09CUX01 Centro lúdico;Desarrollo humano [DH] / 09. Niñes / 01. DH09CUX01 - Desarrollo infantil; 01. DH09CUX01 - Desarrollo infantil
SE02CUX01 Qué hacer estafas;Seguridad [SE] / 02. Ciberseguridad / 01. SE02CUX01 - Ciberestafas; 01. SE02CUX01 - Ciberestafas
TR07CUX01 Apertura;Trámites [TR] / 07. Consentimiento / TR07CUX01 - Solicitud de Consentimiento; TR07CUX01 - Solicitud de Consentimiento
DH11CUX05 Responde bien V2;Desarrollo humano [DH] / 11. Inclusión financiera / 05. DH11CUX05 Curso Fotoproducto virtual; 05. DH11CUX05 Curso Fotoproducto virtual
Bicicletas (Apertura) > Qué ciclovías hay (Response) > Cómo son * Response;Movilidad [MO] / 06. Bicicletas / 01. MO06CUX01 - Bicicletas; 01. MO06CUX01 - Bicicletas
OB05CUX01 Tramitación registro Plano obra civil - 2D;Obras [OBR] / 05. DGROC / 01. OB05CUX01 - Consulta DGROC; 01. OB05CUX01 - Consulta DGROC
IN01CAT01 Derivación Auxiliar Infracciones - No espera;Derivaciones [DER] / Derivación / Derivación a agente de Infracciones / Derivación Infracciones Auxiliar; Derivación Infracciones Auxiliar
CIU05CUX03 QR CAT Retiro;Ciudad [CIU] / 05. Sobre la Ciudad / 03. CIU05CUX03 - Barrios de la Ciudad / 02. CIU05CUX03 - Activación CAT Retiro; 02. CIU05CUX03 - Activación CAT Retiro
AGC01CUX01  Corregir solicitud;AGC [AGC] / 01. Habilitaciones e Inspecciones / 01. AGC01CUX01 - Habilitaciones; 01. AGC01CUX01 - Habilitaciones
MO06CUX02 Turismo extranjero;Movilidad [MO] / 06. Bicicletas / 02. MO06CUX02 - Ecobici; 02. MO06CUX02 - Ecobici
Feedback a humano - Unificado - No resolvió por Audiencia;Derivaciones [DER] / Derivación / Acciones de derivación / Feedback unificado; Feedback unificado
BOT06CUX01 Respuesta correcta 8;Boti [BOT] / 06. Diversión / 01. BOT06CUX01 - Divertite con Boti; 01. BOT06CUX01 - Divertite con Boti
AC04CAT01 Sí dale 5 min;Derivaciones [DER] / Derivación / Derivación a agente de 147; Derivación a agente de 147
TUR01CUX14 Apertura;Turnos [TUR] / 01. SIGECI / 14. TUR01CUX14 - Turnera vacunación antigripal; 14. TUR01CUX14 - Turnera vacunación antigripal
SA10CUX02 Por ubicación actual;Salud [SA] / 10. Centros de salud / 02. SA10CUX02 - CeSACs + Buscador + Chequeo de padrón; 02. SA10CUX02 - CeSACs + Buscador + Chequeo de padrón
miBA01CUX01 Consejos;miBA [MIBA] / 01. Cuenta miBA / 01. MIBA01CUX01 - miBA flujo estático; 01. MIBA01CUX01 - miBA flujo estático
TR00CUX01 Registro civil;Trámites [TR];Trámites [TR]
SUA01CUX25 pregunta refuerzos;Solicitudes - Suaci [SUACI] / 01. Espacio público / 25. SUA01CUX25 - Reparación de contenedores; 25. SUA01CUX25 - Reparación de contenedores
TUR01CUX08 Comprobación de la edad;Turnos [TUR] / 01. SIGECI / 08. TUR01CUX08 - Turno para pasaporte; 08. TUR01CUX08 - Turno para pasaporte
LIC00CUX01  Cómo es el trámite;Movilidad [MO] / 05. Licencias / 01. MO05CUX01 LIC00CUX01 - Licencia prorroga; 01. MO05CUX01 LIC00CUX01 - Licencia prorroga
SA06CUX03 Cancelar Apertura;Salud [SA] / 06. Gestor de encuentros; 06. Gestor de encuentros
CO15CUX01  Modo hincha;Coyuntura [CO] / 15. Mundial 2026; 15. Mundial 2026
TU01CAT01 Fuera de horario post pedido de datos;Derivaciones [DER] / Derivación / Derivación a agente de Turismo; Derivación a agente de Turismo
SA01CAT01 Operador no disponible - 10 minutos;Derivaciones [DER] / Derivación / Derivación a agente de SIGEHOS; Derivación a agente de SIGEHOS
DH03CUX02 Dudas y consultas;Desarrollo humano [DH] / 03. Accesibilidad / 02. DH03CUX02 CUD; 02. DH03CUX02 CUD
DH03CUX03 Acompañantes;Desarrollo humano [DH] / 03. Accesibilidad / 03. DH03CUX03 - Autismo; 03. DH03CUX03 - Autismo
