Name;Topic path;Topic
EDU05CUX03 Administración y gestión;Educación [EDU] / 05. Educación Superior / 03. EDU05CUX03 - Tecnicaturas; 03. EDU05CUX03 - Tecnicaturas
INN08CUX01 Anzuelo Trabajo General V2;Innovación [INN] / 08. Botificador / 01. INN08CUX01 - Botificador; 01. INN08CUX01 - Botificador
TU03CUX06 Apertura;Turismo [TU] / 03. Lugares emblemáticos / 06. TU03CUX06 - Casa Rosada; 06. TU03CUX06 - Casa Rosada
MO05CUX09 Usuario tiene infracciones;Movilidad [MO] / 05. Licencias / 09. MO05CUX09 - Renovación por cambio de jurisdicción; 09. MO05CUX09 - Renovación por cambio de jurisdicción
DDHH03CUX04 Apertura;Derechos Humanos [DDHH] / 03. Niños: Derechos y Defensorías / 04. DDHH03CUX04 - Defensorías Zonales; 04. DDHH03CUX04 - Defensorías Zonales
EM04CUX01 PyMES _ Capacitaciones;Empleo [EM] / 04. Empresas / 01. EM04CUX01 - BA PyMES y BA Empresas; 01. EM04CUX01 - BA PyMES y BA Empresas
TR04CUX11 Lugar Emblemático - Dónde pueden casarse;Trámites [TR] / 04. Estáticos Varios / 11. TR04CUX11 - Casamientos 💍; 11. TR04CUX11 - Casamientos 💍
CU01CUX02 Historia;Cultura [CU] / 01. Museos / 02. CU01CUX02 - Museos; 02. CU01CUX02 - Museos
miBA01CUX01 Descargar miBA;miBA [MIBA] / 01. Cuenta miBA / 01. MIBA01CUX01 - miBA flujo estático; 01. MIBA01CUX01 - miBA flujo estático
DH01CUX04 Otra razón - No los hizo;Desarrollo humano [DH] / 01. Atención social / 04. DH01CUX04  - Encuesta Subsidio Habitacional 690; 04. DH01CUX04  - Encuesta Subsidio Habitacional 690
NI01CUX09 Siguen las huellas;Niñez [NI] / 01. Boticuentos / 09. NI01CUX09 - El fantasma del Anfiteatro; 09. NI01CUX09 - El fantasma del Anfiteatro
TR03CUX25 Estado de mi trámite;Trámites [TR] / 03. Match directo / 25. TR03CUX25 - Ministerio de Desarrollo Urbano y Transporte - DGROC CATASTRO; 25. TR03CUX25 - Ministerio de Desarrollo Urbano y Transporte - DGROC CATASTRO
CU10CUX02 Personajes de Calé;Cultura [CU] / 10. Casco Histórico / 02. CU10CUX02 - Paseo de la historieta; 02. CU10CUX02 - Paseo de la historieta
MA01CUX01 Superapertura;Mascotas [MA] / 01. Mascotas / 01. MA01CUX01 - Mascotas; 01. MA01CUX01 - Mascotas
TU01CUX15 Otros consejos;Turismo [TU] / 01. Turismo BA / 15. TU01CUX15 - Tips para cambiar dinero; 15. TU01CUX15 - Tips para cambiar dinero
CXF01CUX03 Conforme Pushes;Customer Experience Feedback [CXF] / 01. Customer Experience Feedback (CXF) / 03. CXF01CUX03 - Feedback Boti Pushes; 03. CXF01CUX03 - Feedback Boti Pushes
TR03CUX09 Presentar documentación a agregar en Expediente Electrónico APRA;Trámites [TR] / 03. Match directo / 09. TR03CUX09 - Ambiente y EP; 09. TR03CUX09 - Ambiente y EP
BOT06CUX03 Pregunta 1B;Boti [BOT] / 06. Diversión / 03. BOT06CUX03 - Trivia Descubrir BA; 03. BOT06CUX03 - Trivia Descubrir BA
DH05CAT01 Pedido de datos - Domicilio;Derivaciones [DER] / Derivación / Derivacion a agente de Adicciones; Derivacion a agente de Adicciones
TU04CUX01 No entendido - audio;Turismo [TU] / 04. Guía turístico ft. GPT / 01. TU04CUX01 - Guía turístico; 01. TU04CUX01 - Guía turístico
EDU02CUX09 Adultos;Educación [EDU] / 02. Cursos y talleres / 09. EDU02CUX09 - Talento Tech; 09. EDU02CUX09 - Talento Tech
DH01CUX01 Apertura;Desarrollo humano [DH] / 01. Atención social / 01. DH01CUX01 - Atención Social; 01. DH01CUX01 - Atención Social
CXF01CUX01 Muy fácil Integraciones;Customer Experience Feedback [CXF] / 01. Customer Experience Feedback (CXF) / 01. CXF01CUX01 - Feedback Boti Integraciones; 01. CXF01CUX01 - Feedback Boti Integraciones
SUA01CUX05 Apertura - Autos Abandonados;Solicitudes - Suaci [SUACI] / 01. Espacio público / 05. SUA01CUX05 - Autos abandonados; 05. SUA01CUX05 - Autos abandonados
SA17CUX01 Especialidades;Salud [SA] / 17. Turnos abiertos; 17. Turnos abiertos
INN08CUX01 Anzuelo Cultura General V2;Innovación [INN] / 08. Botificador / 01. INN08CUX01 - Botificador; 01. INN08CUX01 - Botificador
MiBA01CUX02 BAid vacío;miBA [MIBA] / 01. Cuenta miBA / 02. MIBA01CUX02 - Blanqueo miBA; 02. MIBA01CUX02 - Blanqueo miBA
TUR01CUX06 Pedido de tel por web;Turnos [TUR] / 01. SIGECI / 06. TUR01CUX06 - Turnera vacunación COVID; 06. TUR01CUX06 - Turnera vacunación COVID
CU12CUX01 Apertura;Cultura [CU] / 12. Entradas BA; 12. Entradas BA
MO04CUX02 Qué llevo;Movilidad [MO] / 04. Transporte / 02. MO04CUX02 - Acarreo Vehículos; 02. MO04CUX02 - Acarreo Vehículos
TR04CUX02 Cambio de datos;Trámites [TR] / 04. Estáticos Varios / 02. TR04CUX02 - DNI; 02. TR04CUX02 - DNI
CU01CUX01 Apertura;Cultura [CU] / 01. Museos / 01. CU01CUX01 Usina del Arte ; 01. CU01CUX01 Usina del Arte 
SA03CUX01 5 a 11 años;Salud [SA] / 03. Vacunación general / 01. SA03CUX01 - Vacunación; 01. SA03CUX01 - Vacunación
 TR01CUX21 Qué trámites hay;Trámites [TR] / 01. TAD / 21. TR01CUX21 |Apertura TAD; 21. TR01CUX21 |Apertura TAD
SA15CUX01 Redes de asistencia;Salud [SA] / 15. Salud mental / 01. SA15CUX01 - Líneas de atención psicológicas; 01. SA15CUX01 - Líneas de atención psicológicas
SUA01CUX04 Denuncia Vial - Error;Solicitudes - Suaci [SUACI] / 01. Espacio público / 04. SUA01CUX04 - Auto mal estacionado (NUEVO); 04. SUA01CUX04 - Auto mal estacionado (NUEVO)
SUA01CUX11 Fotos 3;Solicitudes - Suaci [SUACI] / 01. Espacio público / 11. SUA01CUX11 - Extracción de árbol; 11. SUA01CUX11 - Extracción de árbol
CU11CUX02 Tengo una consulta;Cultura [CU] / 11. Promoción Cultural / 02. CU11CUX02 - Programa Cultural en Barrios; 02. CU11CUX02 - Programa Cultural en Barrios
TR02CUX06 - Apertura;Trámites [TR] / 02. Integraciones STD / 06. TR02CUX06 - Presentación de Certificados Escolares para Estudiar es Trabajar - ; 06. TR02CUX06 - Presentación de Certificados Escolares para Estudiar es Trabajar - 
 DH11CUX05 Introducción;Desarrollo humano [DH] / 11. Inclusión financiera / 05. DH11CUX05 Curso Fotoproducto virtual; 05. DH11CUX05 Curso Fotoproducto virtual
MO05CUX09 Certificado legalidad;Movilidad [MO] / 05. Licencias / 09. MO05CUX09 - Renovación por cambio de jurisdicción; 09. MO05CUX09 - Renovación por cambio de jurisdicción
SUA01CUX30 Confirmación de cuit;Solicitudes - Suaci [SUACI] / 01. Espacio público / 30. SUA01CUX30 Consultas e inconvenientes con TAD; 30. SUA01CUX30 Consultas e inconvenientes con TAD
EDU07CUX01 Sexto ;Educación [EDU] / 07. Biblioteca Digital, materias y links / 01. EDU07CUX01 - Biblioteca digital; 01. EDU07CUX01 - Biblioteca digital
miBA01CAT03 > ⏳ 2do TO;Derivaciones [DER] / Derivación / Derivación a agente de Soporte de miBA; Derivación a agente de Soporte de miBA
SUA01CUX17 Bifurcador pintura o hidrolavado;Solicitudes - Suaci [SUACI] / 01. Espacio público / 17. SUA01CUX17 - Pintura sobre Graffiti; 17. SUA01CUX17 - Pintura sobre Graffiti
VI01CUX05 Cómo me inscribo;Vivienda [VI] / 01. Instituto de la Vivienda (IVC) / 05. VI01CUX05 Programa Ley 624; 05. VI01CUX05 Programa Ley 624
DH05CUX01 Adicción al juego;Desarrollo humano [DH] / 05. Adicciones / 01. DH05CUX01 - Adicciones; 01. DH05CUX01 - Adicciones
CU10CUX02 Mafalda y sus amigos;Cultura [CU] / 10. Casco Histórico / 02. CU10CUX02 - Paseo de la historieta; 02. CU10CUX02 - Paseo de la historieta
DEC02CUX01 Qué necesito;Desarrollo Económico [DEC] / 02. Distritos Económicos / 01. DEC02CUX01 - Distrito del Vino 🍷; 01. DEC02CUX01 - Distrito del Vino 🍷
miBA - Autologin BAX;miBA [MIBA] / 01. Cuenta miBA / 05. MIBA01CUX05 - miBA Login; 05. MIBA01CUX05 - miBA Login
SA15CUX01 Inclusión social;Salud [SA] / 15. Salud mental / 01. SA15CUX01 - Líneas de atención psicológicas; 01. SA15CUX01 - Líneas de atención psicológicas
TRA04CUX17    Volver al programa;Trámites [TR] / 04. Estáticos Varios / 17. TR04CUX17 - Ciudadanía Porteña; 17. TR04CUX17 - Ciudadanía Porteña
Paginado | Búsqueda de Farmacias;Ciudad [CIU] / 05. Sobre la Ciudad / 06. CIU05CUX06 Búsqueda de farmacias; 06. CIU05CUX06 Búsqueda de farmacias
SA17CUX01 Horario invalido;Salud [SA] / 17. Turnos abiertos; 17. Turnos abiertos
Onboarding Temporal en BA - Alerta Amarilla;2. Onboardings y menús / Efemérides y OB Temáticos; Efemérides y OB Temáticos
SA17CUX01 Sí - Ya tiene turno;Salud [SA] / 17. Turnos abiertos; 17. Turnos abiertos
TU01CUX01 Prestadores;Turismo [TU] / 01. Turismo BA / 01. TU01CUX01 - Turismo en BA; 01. TU01CUX01 - Turismo en BA
GA03CUX03 Apertura;Gastronomía [GA] / 03. Eventos y festivales / 03. GA03CUX03 - Pintó Bodegón; 03. GA03CUX03 - Pintó Bodegón
GE01CAT01 Agente no disponible;Derivaciones [DER] / Derivación / Violencia contra la mujer; Violencia contra la mujer
SUA01CUX19 Subir foto;Solicitudes - Suaci [SUACI] / 01. Espacio público / 19. SUA01CUX19  - Desagote pozo ciego; 19. SUA01CUX19  - Desagote pozo ciego
TR03CUX03 Para salas y espacios;Trámites [TR] / 03. Match directo / 03. TR03CUX03 - Cultura; 03. TR03CUX03 - Cultura
MO05CUX13 Validación - Infracciones;Movilidad [MO] / 13. Reevaluación teórico-práctico de licencia; 13. Reevaluación teórico-práctico de licencia
GE01CUX03 Cómo puedo ayudar;Género [GE] / 01. Violencias / 03. GE01CUX03 - Acoso callejero; 03. GE01CUX03 - Acoso callejero
CU01CUX02 Arte latinoamericano;Cultura [CU] / 01. Museos / 02. CU01CUX02 - Museos; 02. CU01CUX02 - Museos
DH11CUX07 Silencio user;Desarrollo humano [DH] / 11. Inclusión financiera / 07. DH11CUX07 - Geolocalizacion virtual; 07. DH11CUX07 - Geolocalizacion virtual
CIU05CUX03 Qué hay para hacer Almagro;Ciudad [CIU] / 05. Sobre la Ciudad / 03. CIU05CUX03 - Barrios de la Ciudad / 11. CIU05CUX03 - Almagro; 11. CIU05CUX03 - Almagro
DH05CUX01 Integración Social;Desarrollo humano [DH] / 05. Adicciones / 01. DH05CUX01 - Adicciones; 01. DH05CUX01 - Adicciones
MO10CUX07 Puntos de interés;Movilidad [MO] / 10. Metrobus / 07. MO10CUX07 - Metrobus Sur; 07. MO10CUX07 - Metrobus Sur
SUA01CUX19 Confirmación del mail;Solicitudes - Suaci [SUACI] / 01. Espacio público / 19. SUA01CUX19  - Desagote pozo ciego; 19. SUA01CUX19  - Desagote pozo ciego
CIU05CUX08 Almagro;Ciudad [CIU] / 05. Sobre la Ciudad / 08- CIU05CUX08 - Sitios históricos / CIU05CUX08 - Almagro; CIU05CUX08 - Almagro
DH01CAT03 Espera 2 ;Derivaciones [DER] / Derivación / Derivación a agente de IVC; Derivación a agente de IVC
BOT02CUX07 Bosque Correcto;Boti [BOT] / 02. Cumpleaños / 07. BOT02CUX07 - Atrapalabras / Segundo juego; Segundo juego
CIU02CUX01 Apertura corta;Ciudad [CIU] / 02. Comunas de la ciudad / 01. CIU02CUX01 - Comunas de la Ciudad; 01. CIU02CUX01 - Comunas de la Ciudad
CU10CUX01 Vida cotidiana (intro recorrido);Cultura [CU] / 10. Casco Histórico / 01. CU10CUX01 - Casco Histórico; 01. CU10CUX01 - Casco Histórico
CXF01CUX01 P1 Integraciones;Customer Experience Feedback [CXF] / 01. Customer Experience Feedback (CXF) / 01. CXF01CUX01 - Feedback Boti Integraciones; 01. CXF01CUX01 - Feedback Boti Integraciones
BOT02CUX03 Superapertura;Boti [BOT] / 02. Cumpleaños / 03. BOT02CUX03 - Boti Cumple 6; 03. BOT02CUX03 - Boti Cumple 6
MO03CUX01 Centro de Atención;Movilidad [MO] / 03. Subte y Tren / 01. MO03CUX01 - Subte Estático; 01. MO03CUX01 - Subte Estático
BOT02CUX08 Pregunta 2 Nivel 1;Boti [BOT] / 02. Cumpleaños / 08. BOT02CUX08 - Turisteando; 08. BOT02CUX08 - Turisteando
SA07CUX01 Anticonceptivos;Salud [SA] / 07. Salud sexual / 01. SA07CUX01 - Salud Sexual y Reproductiva; 01. SA07CUX01 - Salud Sexual y Reproductiva
TUR01CUX01 Por fecha > Sede;Turnos [TUR] / 01. SIGECI / 01. TUR01CUX01 - Turno Nuevo ejemplar DNI; 01. TUR01CUX01 - Turno Nuevo ejemplar DNI
MO05CUX08 Camión - Nuevas categorías;Movilidad [MO] / 05. Licencias / 08. MO05CUX08 - Ampliación de licencias; 08. MO05CUX08 - Ampliación de licencias
VI01CUX06 Apertura;Vivienda [VI] / 01. Instituto de la Vivienda (IVC) / 06. VI01CUX06 Refacción + Fácil; 06. VI01CUX06 Refacción + Fácil
MO05CUX08 Motovehículos - Dos ruedas;Movilidad [MO] / 05. Licencias / 08. MO05CUX08 - Ampliación de licencias; 08. MO05CUX08 - Ampliación de licencias
DEC03CUX01 Apertura;Desarrollo Económico [DEC] / 03. Patrocinio BA / 01. DEC03CUXO1 - Patrocinio BA; 01. DEC03CUXO1 - Patrocinio BA
CU00CUX01 Qué hay para hacer;Cultura [CU];Cultura [CU]
CU13CUX01 Trámites culturales;Cultura [CU] / 13. Patrimonio de la Ciudad / 01. CU13CUX01 - Patrimonio de la Ciudad; 01. CU13CUX01 - Patrimonio de la Ciudad
DE00CUX03 Escuelas deportivas;Deportes [DE] / 00. Deporte Adaptado; 00. Deporte Adaptado
Tagear IA Off;0. Core del bot (No tocar);0. Core del bot (No tocar)
DH11CUX03 MTV4;Desarrollo humano [DH] / 11. Inclusión financiera / 03. DH11CUX03 Curso virtual de Identidad de Marca; 03. DH11CUX03 Curso virtual de Identidad de Marca
DH11CUX07 Apertura;Desarrollo humano [DH] / 11. Inclusión financiera / 07. DH11CUX07 - Geolocalizacion virtual; 07. DH11CUX07 - Geolocalizacion virtual
Infracciones - Apertura;Infracciones [IN] / 01. IN01CUX01 - Infracciones; 01. IN01CUX01 - Infracciones
DH05CAT01 Sí dale;Derivaciones [DER] / Derivación / Derivacion a agente de Adicciones; Derivacion a agente de Adicciones
 DH08CUX02 Módulo 2;Desarrollo humano [DH] / 08.Educación financiera / 02. DH08CUX02 Curso virtual de Educación Financiera; 02. DH08CUX02 Curso virtual de Educación Financiera
EDU03CUX06 Cómo funciona;Educación [EDU] / 03. Docentes / 06. EDU03CUX06 - Escuela de Maestros; 06. EDU03CUX06 - Escuela de Maestros
AM03CUX05 Superapertura;Ambiente [AM] / 03. Ambiente / 05. AM03CUX05 - Superapertura Sustentabilidad; 05. AM03CUX05 - Superapertura Sustentabilidad
MO06CUX03 Más de bicis en BA;Movilidad [MO] / 06. Bicicletas / 03.MO06CUX03 - Pedaleá con Boti; 03.MO06CUX03 - Pedaleá con Boti
TR04CUX32  Nuevo pasaporte > Qué necesito;Trámites [TR] / 04. Estáticos Varios / 32. TR04CUX32 - Pasaporte; 32. TR04CUX32 - Pasaporte
MO05CUX15 Consulta sobre la edad;Movilidad [MO] / 05. Licencias / 15. MO05CUX15 - Cambio de datos en la licencia de conducir; 15. MO05CUX15 - Cambio de datos en la licencia de conducir
DE05CUX01 Otras clases;Deportes [DE] / 5. Clases al aire libre / 01. DE05CUX01 - Clases al aire libre; 01. DE05CUX01 - Clases al aire libre
EDU04CUX29 Horarios;Educación [EDU] / 04. Educación Escolar / 29. EDU04CUX29 - Vacaciones en la escuela; 29. EDU04CUX29 - Vacaciones en la escuela
TR01CUX20 Qué necesito;Trámites [TR] / 01. TAD / 20. TR01CUX20 - Subsanación de Faltas Documentales; 20. TR01CUX20 - Subsanación de Faltas Documentales
INN09CUX01 Qué necesito;Innovación [INN] / 09. Firma Digital / 01. INN09CUX01 Firma digital; 01. INN09CUX01 Firma digital
CU10CUX02 Patoruzú > Mapa del recorrido;Cultura [CU] / 10. Casco Histórico / 02. CU10CUX02 - Paseo de la historieta; 02. CU10CUX02 - Paseo de la historieta
AM04CUX02 Voluntariado;Ambiente [AM] / 04. Reservas y espacios / 02. AM04CUX02 - Jardín Botánico; 02. AM04CUX02 - Jardín Botánico
MO05CUX08 No encontró categorías;Movilidad [MO] / 05. Licencias / 08. MO05CUX08 - Ampliación de licencias; 08. MO05CUX08 - Ampliación de licencias
SE02CUX02 Recomendaciones;Seguridad [SE] / 02. Ciberseguridad / 02. SE02CUX02 - Internet segura; 02. SE02CUX02 - Internet segura
NI01CUX06 Principio;Niñez [NI] / 01. Boticuentos / 06. NI01CUX06 - Boticuentos 2023: Misión Obelisco; 06. NI01CUX06 - Boticuentos 2023: Misión Obelisco
BOT06CUX01 Respuesta correcta 4;Boti [BOT] / 06. Diversión / 01. BOT06CUX01 - Divertite con Boti; 01. BOT06CUX01 - Divertite con Boti
RC01CUX03 Fecundación asistida;Registro Civil [RC] / 01. Estáticos / 03. RC01CUX03 - Inscripción del Nacimiento; 03. RC01CUX03 - Inscripción del Nacimiento
TR02CUX06 Privada / comprobante cuota;Trámites [TR] / 02. Integraciones STD / 06. TR02CUX06 - Presentación de Certificados Escolares para Estudiar es Trabajar - ; 06. TR02CUX06 - Presentación de Certificados Escolares para Estudiar es Trabajar - 
CXF01CUX03 P3 Pushes;Customer Experience Feedback [CXF] / 01. Customer Experience Feedback (CXF) / 03. CXF01CUX03 - Feedback Boti Pushes; 03. CXF01CUX03 - Feedback Boti Pushes
TR03CUX26 Inscripciones de registro;Trámites [TR] / 03. Match directo / 26. TR03CUX26 - Ministerio de Economía y Finanzas; 26. TR03CUX26 - Ministerio de Economía y Finanzas
BOT01CUX01 Muchas gracias;Boti [BOT] / 01. Perfil / 01. BOT01CUX01 - Personalidad; 01. BOT01CUX01 - Personalidad
SA10CUX01 Especializados;Salud [SA] / 10. Centros de salud / 01. SA10CUX01 - Hospitales; 01. SA10CUX01 - Hospitales
EDU02CUX02 Qué cursos hay;Educación [EDU] / 02. Cursos y talleres / 02. EDU02CUX02 - Educación No Formal; 02. EDU02CUX02 - Educación No Formal
MO03CUX01 Línea B horarios;Movilidad [MO] / 03. Subte y Tren / 01. MO03CUX01 - Subte Estático; 01. MO03CUX01 - Subte Estático
Certificación de datos;Trámites [TR] / 04. Estáticos Varios / 12. TR04CUX12 Certificación de datos; 12. TR04CUX12 Certificación de datos
SA07CUX01 Ligadura de trompas ;Salud [SA] / 07. Salud sexual / 01. SA07CUX01 - Salud Sexual y Reproductiva; 01. SA07CUX01 - Salud Sexual y Reproductiva
TUR01CUX04 Que Necesito > Ver más;Turnos [TUR] / 01. SIGECI / 04. TUR01CUX04 - Turno para Unión Civil Convivencial; 04. TUR01CUX04 - Turno para Unión Civil Convivencial
TRA04CUX17 Preguntas frecuentes;Trámites [TR] / 04. Estáticos Varios / 17. TR04CUX17 - Ciudadanía Porteña; 17. TR04CUX17 - Ciudadanía Porteña
EDU01CAT02 Fuera de horario;Derivaciones [DER] / Derivación / Deriva a agente de Terminá la Secundaria ; Deriva a agente de Terminá la Secundaria 
MO05CUX10 Cadena de validaciones;Movilidad [MO] / 05. Licencias / 10. MO05CUX10 Duplicado de licencia; 10. MO05CUX10 Duplicado de licencia
TRA04CUX17 Qué necesito;Trámites [TR] / 04. Estáticos Varios / 17. TR04CUX17 - Ciudadanía Porteña; 17. TR04CUX17 - Ciudadanía Porteña
DH08CUX02 Responde bien V1M1;Desarrollo humano [DH] / 08.Educación financiera / 02. DH08CUX02 Curso virtual de Educación Financiera; 02. DH08CUX02 Curso virtual de Educación Financiera
EDU04CUX26 Número no encontrado;Educación [EDU] / 04. Educación Escolar / 26. EDU04CUX26 - Preinscripción escolar; 26. EDU04CUX26 - Preinscripción escolar
SUA01CUX Descripción obligatoria;Solicitudes - Suaci [SUACI] / 01. Espacio público / SUACI Componentes Comunes; SUACI Componentes Comunes
TUR01CUX11 Datos del conductor acompañante – Tipo de documento ;Turnos [TUR] / 01. SIGECI / 11. TUR01CUX11 - Turno para práctica de auto en pista; 11. TUR01CUX11 - Turno para práctica de auto en pista
SA05CUX01 Salud;Salud [SA] / 05. Personas mayores / 01. SA05CUX01 - Personas mayores; 01. SA05CUX01 - Personas mayores
TUR01CUX05 Confirmación de email - mail ok;Turnos [TUR] / 01. SIGECI / 05. TUR01CUX05 - Turno para renovación de licencia de conducir; 05. TUR01CUX05 - Turno para renovación de licencia de conducir
Llamá gratis al 144;Género [GE] / 01. Violencias / 02. GE01CUX02 - Violencia contra la mujer; 02. GE01CUX02 - Violencia contra la mujer
Copia Digital de Expediente o Documento  *Apertura > Cómo inscribirme *Response;Trámites [TR] / 04. Estáticos Varios / 40. TR04CUX40 - Solicitud de Copia Digital de Expediente y/o Documento | Trámites STD;o Documento | Trámites STD
SUA01CUX18 Hay solicitudes previas;Solicitudes - Suaci [SUACI] / 01. Espacio público / 18. SUA01CUX18 - Retiro de objetos en desuso; 18. SUA01CUX18 - Retiro de objetos en desuso
MO05CUX10 Elegir tipo de pago;Movilidad [MO] / 05. Licencias / 10. MO05CUX10 Duplicado de licencia; 10. MO05CUX10 Duplicado de licencia
DDHH03CUX02 Apertura;Derechos Humanos [DDHH] / 03. Niños: Derechos y Defensorías / 02. DDHH03CUX02 - Adopción GCBA; 02. DDHH03CUX02 - Adopción GCBA
DH01CUX03 - Try catch;Desarrollo humano [DH] / 01. Atención social / 02. TR02CUX02 - Rendición de Subsidio Habitacional 690; 02. TR02CUX02 - Rendición de Subsidio Habitacional 690
Onboarding BAX;2. Onboardings y menús / Efemérides y OB Temáticos; Efemérides y OB Temáticos
MO03CUX01 Abonos subintent;Movilidad [MO] / 03. Subte y Tren / 01. MO03CUX01 - Subte Estático; 01. MO03CUX01 - Subte Estático
CIU07CUX01 Apertura corta;Ciudad [CIU] / 07. Buepp; 07. Buepp
BOT02CUX06 Respuesta correcta - Fin 1 de 1;Boti [BOT] / 02. Cumpleaños / 06. BOT02CUX06 - Piedra Libre; 06. BOT02CUX06 - Piedra Libre
AGC01CUX00 ❌ Fuera de Horario;Derivaciones [DER] / Derivación / Derivación a agente de AGC; Derivación a agente de AGC
TUR01CUX11 Corregir datos IV;Turnos [TUR] / 01. SIGECI / 11. TUR01CUX11 - Turno para práctica de auto en pista; 11. TUR01CUX11 - Turno para práctica de auto en pista
SE02CUX04 Pregunta 4 A;Seguridad [SE] / 02. Ciberseguridad / 04. SE02CUX04 - SAP Ciberseguridad ; 04. SE02CUX04 - SAP Ciberseguridad 
MO10CUX01 Otros recorridos;Movilidad [MO] / 10. Metrobus / 01. MO10CUX01 - Superapertura Metrobus; 01. MO10CUX01 - Superapertura Metrobus
CIU06CUX01 Recuperar cuenta;Ciudad [CIU] / 06. BA Desde adentro / 01. CIU06CUX01 BADA; 01. CIU06CUX01 BADA
CU01CUX02 Infantiles;Cultura [CU] / 01. Museos / 02. CU01CUX02 - Museos; 02. CU01CUX02 - Museos
BX01CUX01 Documento;BAX [BX] / 01. Onboarding BAX / BX01CUX01 Cómo usar BAX; BX01CUX01 Cómo usar BAX
MO03CUX01 Línea E combinaciones;Movilidad [MO] / 03. Subte y Tren / 01. MO03CUX01 - Subte Estático; 01. MO03CUX01 - Subte Estático
GE01CUX02 Centros de la Mujer;Género [GE] / 01. Violencias / 02. GE01CUX02 - Violencia contra la mujer; 02. GE01CUX02 - Violencia contra la mujer
MO05CUX12 Pago;Movilidad [MO] / 05. Licencias / 12. MO05CUX12 Ampliación de licencias interjurisdiccional; 12. MO05CUX12 Ampliación de licencias interjurisdiccional
MO10CUX01 Apertura corta;Movilidad [MO] / 10. Metrobus / 01. MO10CUX01 - Superapertura Metrobus; 01. MO10CUX01 - Superapertura Metrobus
TR03CUX03 Para elencos o coreógrafos con proyectos puntuales;Trámites [TR] / 03. Match directo / 03. TR03CUX03 - Cultura; 03. TR03CUX03 - Cultura
miBA Login V2 - Desde SUACI basura fuera del contenedor;miBA [MIBA] / 01. Cuenta miBA / 05. MIBA01CUX05 - miBA Login / miBA Login V2; miBA Login V2
CIU05CUX03 Dónde comer Colegiales;Ciudad [CIU] / 05. Sobre la Ciudad / 03. CIU05CUX03 - Barrios de la Ciudad / 08- CIU05CUX03 - Colegiales; 08- CIU05CUX03 - Colegiales
SA05CUX01 Cómo hablar con Boti;Salud [SA] / 05. Personas mayores / 01. SA05CUX01 - Personas mayores; 01. SA05CUX01 - Personas mayores
DH11CUX08 Video 4 Pregunta 2;Desarrollo humano [DH] / 11. Inclusión financiera / 08. DH11CUX08 - Compras con impacto; 08. DH11CUX08 - Compras con impacto
BOT02CUX06 Respuesta correcta - Fin 2 de 2;Boti [BOT] / 02. Cumpleaños / 06. BOT02CUX06 - Piedra Libre; 06. BOT02CUX06 - Piedra Libre
Test Vuelta MiBA Login 2;miBA [MIBA] / 01. Cuenta miBA / 05. MIBA01CUX05 - miBA Login / miBA Login V2; miBA Login V2
DDHH03CUX02 Primeras reflexiones;Derechos Humanos [DDHH] / 03. Niños: Derechos y Defensorías / 02. DDHH03CUX02 - Adopción GCBA; 02. DDHH03CUX02 - Adopción GCBA
NI01CUX06 Volando;Niñez [NI] / 01. Boticuentos / 06. NI01CUX06 - Boticuentos 2023: Misión Obelisco; 06. NI01CUX06 - Boticuentos 2023: Misión Obelisco
SA03CUX01 Al nacer;Salud [SA] / 03. Vacunación general / 01. SA03CUX01 - Vacunación; 01. SA03CUX01 - Vacunación
DH08CUX02 Responde mal V1M1;Desarrollo humano [DH] / 08.Educación financiera / 02. DH08CUX02 Curso virtual de Educación Financiera; 02. DH08CUX02 Curso virtual de Educación Financiera
SA01CUX06  Síntomas post vacuna;Salud [SA] / 01. Vacunación COVID-19 / 06. SA01CUX06 - Vacunación COVID-19 💉; 06. SA01CUX06 - Vacunación COVID-19 💉
Infracciones * Apertura;Infracciones [IN] / 01. IN01CUX01 - Infracciones; 01. IN01CUX01 - Infracciones
CXF01CUX02 P1 Estáticos;Customer Experience Feedback [CXF] / 01. Customer Experience Feedback (CXF) / 02. CXF01CUX02 - Feedback Boti Estáticos; 02. CXF01CUX02 - Feedback Boti Estáticos
BOT01CUX01 Imágenes, audios y archivos en WA;Boti [BOT] / 01. Perfil / 01. BOT01CUX01 - Personalidad; 01. BOT01CUX01 - Personalidad
SE01CUX06 Cómo denuncio ;Seguridad [SE] / 01. Servicios (Policia, bomberos...) / 06. SE01CUX06 - Ministerio Público Fiscal; 06. SE01CUX06 - Ministerio Público Fiscal
EDU01CUX01 Cómo me anoto;Educación [EDU] / 01. Becas / 01. EDU01CUX01 - Becas Nivel Medio; 01. EDU01CUX01 - Becas Nivel Medio
SUA01CUX24 Tipo de contenedor;Solicitudes - Suaci [SUACI] / 01. Espacio público / 24. SUA01CUX24 Residuos fuera del contenedor; 24. SUA01CUX24 Residuos fuera del contenedor
SUA01CUX06 Apertura;Solicitudes - Suaci [SUACI] / 01. Espacio público / 06. SUA01CUX06 - Reparación De Vereda ; 06. SUA01CUX06 - Reparación De Vereda 
CU01CUX01 Tengo una consulta;Cultura [CU] / 01. Museos / 01. CU01CUX01 Usina del Arte ; 01. CU01CUX01 Usina del Arte 
