Name;Topic path;Topic
OB05CUX02 Guía de trámites corto;Obras [OBR] / 05. DGROC / 02. OB05CUX02 -Super Apertura Obras - DGROC  ; 02. OB05CUX02 -Super Apertura Obras - DGROC  
DDHH01CUX01 Salud;Derechos Humanos [DDHH] / 01. Migrantes / 01. DDHH01CUX01 - Guía Migrante; 01. DDHH01CUX01 - Guía Migrante
No encuentra el barrio 3;Solicitudes - Suaci [SUACI] / 01. Espacio público / SUACI Componentes Comunes; SUACI Componentes Comunes
BOT02CUX01 En qué ando hoy;Boti [BOT] / 02. Cumpleaños / 01. BOT02CUX01 - Historia de Boti; 01. BOT02CUX01 - Historia de Boti
EDU07CUX01 Tercero ;Educación [EDU] / 07. Biblioteca Digital, materias y links / 01. EDU07CUX01 - Biblioteca digital; 01. EDU07CUX01 - Biblioteca digital
IN01CAT01 Auxiliar Espero;Derivaciones [DER] / Derivación / Derivación a agente de Infracciones / Derivación Infracciones Auxiliar; Derivación Infracciones Auxiliar
SE02CUX01 Estafas en compras;Seguridad [SE] / 02. Ciberseguridad / 01. SE02CUX01 - Ciberestafas; 01. SE02CUX01 - Ciberestafas
BOT02CUX07 Museo (pista 2);Boti [BOT] / 02. Cumpleaños / 07. BOT02CUX07 - Atrapalabras; 07. BOT02CUX07 - Atrapalabras
 EDU09CUX01 Ser una Escuela Verde;Educación [EDU] / 09. Educación ambiental / 01. EDU09CUX01 - Educación ambiental; 01. EDU09CUX01 - Educación ambiental
EDU04CUX06 Frase 3 - Mito;Educación [EDU] / 04. Educación Escolar / 06. EDU04CUX06 - Bullying; 06. EDU04CUX06 - Bullying
TU01CUX01 Deportes;Turismo [TU] / 01. Turismo BA / 01. TU01CUX01 - Turismo en BA; 01. TU01CUX01 - Turismo en BA
TU01CAT01 Volver a pedir pais;Derivaciones [DER] / Derivación / Derivación a agente de Turismo; Derivación a agente de Turismo
MO05CUX15 Pedido de certificado de DNI en trámite.;Movilidad [MO] / 05. Licencias / 15. MO05CUX15 - Cambio de datos en la licencia de conducir; 15. MO05CUX15 - Cambio de datos en la licencia de conducir
NI01CUX09 Sí, dale (Primer acto);Niñez [NI] / 01. Boticuentos / 09. NI01CUX09 - El fantasma del Anfiteatro; 09. NI01CUX09 - El fantasma del Anfiteatro
MO05CUX02 Charla virtual V2;Movilidad [MO] / 05. Licencias / 02. MO05CUX02 - Licencias de conducir - 2023; 02. MO05CUX02 - Licencias de conducir - 2023
TR01CUX21 Apertura;Trámites [TR] / 01. TAD / 21. TR01CUX21 |Apertura TAD; 21. TR01CUX21 |Apertura TAD
SUA01CUX00 Árboles;Solicitudes - Suaci [SUACI];Solicitudes - Suaci [SUACI]
SA01CUX06  Apertura;Salud [SA] / 01. Vacunación COVID-19 / 06. SA01CUX06 - Vacunación COVID-19 💉; 06. SA01CUX06 - Vacunación COVID-19 💉
RC01CUX03 Apertura;Registro Civil [RC] / 01. Estáticos / 03. RC01CUX03 - Inscripción del Nacimiento; 03. RC01CUX03 - Inscripción del Nacimiento
MO05CUX01 Error match DNI miBA;Movilidad [MO] / 05. Licencias / 01. MO05CUX01 LIC00CUX01 - Licencia prorroga; 01. MO05CUX01 LIC00CUX01 - Licencia prorroga
TR05CUX03 ID de respuesta 1;Trámites [TR] / 05. Estado de trámites / 3. TR05CUX03 Consulta de destado de Ciudadanía Porteña; 3. TR05CUX03 Consulta de destado de Ciudadanía Porteña
TR05CUX04 No figura en el registro;Trámites [TR] / 05. Estado de trámites / 4. TR05CUX04 Consulta de deudores morosos; 4. TR05CUX04 Consulta de deudores morosos
AC04CAT01 Pedido de datos mail;Derivaciones [DER] / Derivación / Derivación a agente de 147; Derivación a agente de 147
BOT06CUX01 Boti trabaja;Boti [BOT] / 06. Diversión / 01. BOT06CUX01 - Divertite con Boti; 01. BOT06CUX01 - Divertite con Boti
TUR01CUX11 Método de pago electrónico ;Turnos [TUR] / 01. SIGECI / 11. TUR01CUX11 - Turno para práctica de auto en pista; 11. TUR01CUX11 - Turno para práctica de auto en pista
TR04CUX23 Cómo pagarla;Trámites [TR] / 04. Estáticos Varios / 23. TR04CUX23 - Boleta BUI; 23. TR04CUX23 - Boleta BUI
INN08CUX01 Alertas;Innovación [INN] / 08. Botificador / 01. INN08CUX01 - Demo subtopicos; 01. INN08CUX01 - Demo subtopicos
CXF01CUX02 Muy fácil Estáticos;Customer Experience Feedback [CXF] / 01. Customer Experience Feedback (CXF) / 02. CXF01CUX02 - Feedback Boti Estáticos; 02. CXF01CUX02 - Feedback Boti Estáticos
AM04CUX03 Apertura;Ambiente [AM] / 04. Reservas y espacios / 03. AM04CUX03 - Lago Lugano; 03. AM04CUX03 - Lago Lugano
BOT06CUX01 Boti tecno;Boti [BOT] / 06. Diversión / 01. BOT06CUX01 - Divertite con Boti; 01. BOT06CUX01 - Divertite con Boti
AC02CUX01 Contacto ;Atención Ciudadana [AC] / 02. Servicios Ciudadanía / 01. AC02CUX01 - Defensa al Consumidor; 01. AC02CUX01 - Defensa al Consumidor
TU01CUX01 Turismo accesible;Turismo [TU] / 01. Turismo BA / 01. TU01CUX01 - Turismo en BA; 01. TU01CUX01 - Turismo en BA
ED03CUX05 Licenciaturas;Educación [EDU] / 03. Docentes / 05. EDU03CUX05 - Universidad de la Ciudad; 05. EDU03CUX05 - Universidad de la Ciudad
SA02CUX03 Ver vacunas y testeo;Salud [SA] / 02. Test COVID / 03. SA02CUX03 - Certificado COVID-19; 03. SA02CUX03 - Certificado COVID-19
TU01CUX01 Lugares gratuitos;Turismo [TU] / 01. Turismo BA / 01. TU01CUX01 - Turismo en BA; 01. TU01CUX01 - Turismo en BA
EDU11CUX01 Compromiso familiar;Educación [EDU] / 11 - Celular en escuelas; 11 - Celular en escuelas
CU04CUX01 BA en la Feria;"Cultura [CU] / 04. Festivales y ""Día de -Noche de"" / 01.CU04CUX01 - Feria del libro 2026"; 01.CU04CUX01 - Feria del libro 2026
SUA01CUX30 Estado del trámite;Solicitudes - Suaci [SUACI] / 01. Espacio público / 30. SUA01CUX30 Consultas e inconvenientes con TAD; 30. SUA01CUX30 Consultas e inconvenientes con TAD
TR03CUX31 Asesoría legal;Trámites [TR] / 03. Match directo / 31. TR03CUX31 - Subsecretaría de Trabajo, Industria y Comercio; 31. TR03CUX31 - Subsecretaría de Trabajo, Industria y Comercio
TR02CUX06 Cómo me inscribo;Trámites [TR] / 02. Integraciones STD / 06. TR02CUX06 - Presentación de Certificados Escolares para Estudiar es Trabajar - ; 06. TR02CUX06 - Presentación de Certificados Escolares para Estudiar es Trabajar - 
DE05CUX04 Contacto;Deportes [DE] / 5. Clases al aire libre / 04. DE05CUX04 - Autódromo; 04. DE05CUX04 - Autódromo
IN01CAT01 Derivar a cola controlador de infracciones;Derivaciones [DER] / Derivación / Derivación a agente de Infracciones / Derivación Infracciones Controlador; Derivación Infracciones Controlador
MO08CAT01 Espera 2;Derivaciones [DER] / Derivación / Derivación a agente de AUSA; Derivación a agente de AUSA
SUA01CUX20 Apertura;Solicitudes - Suaci [SUACI] / 01. Espacio público / 20. SUA01CUX20 Electricidad y agua; 20. SUA01CUX20 Electricidad y agua
SUA01CUX31 PH;Solicitudes - Suaci [SUACI] / 01. Espacio público / 31. SUA01CUX31 Obra sin permiso o cartel reglamentario; 31. SUA01CUX31 Obra sin permiso o cartel reglamentario
AGC01CUX02 SIFER;AGC [AGC] / 01. Habilitaciones e Inspecciones / 02. AGC01CUX02 - Inspecciones; 02. AGC01CUX02 - Inspecciones
DH03CUX01 Patente;Desarrollo humano [DH] / 03. Accesibilidad / 01. DH03CUX01 - Accesibilidad; 01. DH03CUX01 - Accesibilidad
Nuevo ambiente Uli fechas;Test;Test
BOT02CUX07 Bosque (pista 1);Boti [BOT] / 02. Cumpleaños / 07. BOT02CUX07 - Atrapalabras / Segundo juego; Segundo juego
BOT02CUX06 Sí, dale - Imagen 1 de 2 ;Boti [BOT] / 02. Cumpleaños / 06. BOT02CUX06 - Piedra Libre; 06. BOT02CUX06 - Piedra Libre
TR02CUX06 Agregar otro certificado;Trámites [TR] / 02. Integraciones STD / 06. TR02CUX06 - Presentación de Certificados Escolares para Estudiar es Trabajar - ; 06. TR02CUX06 - Presentación de Certificados Escolares para Estudiar es Trabajar - 
147 - Cierre de conversación;Utilidades para intenciones / Intenciones de 147; Intenciones de 147
DH08CUX02 Repaso V1M3;Desarrollo humano [DH] / 08.Educación financiera / 02. DH08CUX02 Curso virtual de Educación Financiera; 02. DH08CUX02 Curso virtual de Educación Financiera
SUA01CUX31 Local en galería ;Solicitudes - Suaci [SUACI] / 01. Espacio público / 31. SUA01CUX31 Obra sin permiso o cartel reglamentario; 31. SUA01CUX31 Obra sin permiso o cartel reglamentario
MO05CUX08 Maquinaria especial - Nuevas categorías;Movilidad [MO] / 05. Licencias / 08. MO05CUX08 - Ampliación de licencias; 08. MO05CUX08 - Ampliación de licencias
TR03CUX08 Registro/Renovación de Unidades de Transportes Alimenticios (UTA);Trámites [TR] / 03. Match directo / 08. TR03CUX08 - AGC; 08. TR03CUX08 - AGC
Buscar mi Cesac (Apertura) > Consultar padron;Salud [SA] / 06. Gestor de encuentros / 01. SA06CUX01 - Mis Profesionales; 01. SA06CUX01 - Mis Profesionales
EP01CUX01 Beneficios;Espacio Público [EP] / 01. Ciudad Verde / 01. EP01CUX01 - BA Recicla; 01. EP01CUX01 - BA Recicla
DH02CUX01 Ver mi inscripción;Desarrollo humano [DH] / 02. Economía popular / 01. DH02CUX01 - RUPEPYS; 01. DH02CUX01 - RUPEPYS
GE02CUX02 Realidad histórica;Género [GE] / 02. 8M / 02. GE02CUX02 - Historia del 8M; 02. GE02CUX02 - Historia del 8M
TR03CUX26 Apertura | Inscripción al Registro Desarrollador de Infraestructura Artística - Distrito de las Artes;Trámites [TR] / 03. Match directo / 26. TR03CUX26 - Ministerio de Economía y Finanzas; 26. TR03CUX26 - Ministerio de Economía y Finanzas
TRO4CUX32  Subintent errores ;Trámites [TR] / 04. Estáticos Varios / 32. TR04CUX32 - Pasaporte; 32. TR04CUX32 - Pasaporte
MO05CUX15 Nacionalidad;Movilidad [MO] / 05. Licencias / 15. MO05CUX15 - Cambio de datos en la licencia de conducir; 15. MO05CUX15 - Cambio de datos en la licencia de conducir
BOT02CUX08 Salir (Turisteando);Boti [BOT] / 02. Cumpleaños / 08. BOT02CUX08 - Turisteando; 08. BOT02CUX08 - Turisteando
SE06CUX01  Por dirección;Seguridad [SE] / 06. Senderos escolares / 01. SE06CUX01 - Senderos escolares; 01. SE06CUX01 - Senderos escolares
MO04CUX10 Apertura corta;Movilidad [MO] / 04. Transporte / 10. MO04CUX10 - Accidentes de tránsito; 10. MO04CUX10 - Accidentes de tránsito
DDHH02CUX01 Apertura;Derechos Humanos [DDHH] / 02. Discriminación / 01. DDHH02CUX01 - Ley Antidiscriminación; 01. DDHH02CUX01 - Ley Antidiscriminación
LIC00CUX00 Validaciones;Movilidad [MO] / 05. Licencias / 05. MO05CUX05 LIC00CUX00 Renovación Licencia Experiencia Unificada; 05. MO05CUX05 LIC00CUX00 Renovación Licencia Experiencia Unificada
SUA01CUX06 Cargar foto 1;Solicitudes - Suaci [SUACI] / 01. Espacio público / 06. SUA01CUX06 - Reparación De Vereda ; 06. SUA01CUX06 - Reparación De Vereda 
No entendido para unsupported;0. Core del bot (No tocar) / No entendidos; No entendidos
LIC00CUX01 Confirmación de email - mail ok - Turnos;Movilidad [MO] / 05. Licencias / 06. MO05CUX06 LIC00CUX01 - Otorgamiento de Licencias Exp unificada; 06. MO05CUX06 LIC00CUX01 - Otorgamiento de Licencias Exp unificada
ED00CUX01 Educación Accesible;Educación [EDU] / 00. Estructura completa / 01. ED00CUX01  Superapertura + Bifurcadores; 01. ED00CUX01  Superapertura + Bifurcadores
SA02CUX03 Vacuna e hisopado;Salud [SA] / 02. Test COVID / 03. SA02CUX03 - Certificado COVID-19; 03. SA02CUX03 - Certificado COVID-19
SE02CUX04 Pregunta 1 A;Seguridad [SE] / 02. Ciberseguridad / 04. SE02CUX04 - SAP Ciberseguridad ; 04. SE02CUX04 - SAP Ciberseguridad 
SUA01CUX19 Apertura;Solicitudes - Suaci [SUACI] / 01. Espacio público / 19. SUA01CUX19  - Desagote pozo ciego; 19. SUA01CUX19  - Desagote pozo ciego
GE01CUX02 Tipos de violencia;Género [GE] / 01. Violencias / 02. GE01CUX02 - Violencia contra la mujer; 02. GE01CUX02 - Violencia contra la mujer
DH09CUX02 Clases y talleres;Desarrollo humano [DH] / 09. Niñes / 02. DH09CUX02 - Programa Adolescencia; 02. DH09CUX02 - Programa Adolescencia
TRA04CUX01 Certificado apostillado;Trámites [TR] / 02. Integraciones STD / 10. TR02CUX10 - Solicitud de Certificado de Legalidad (EX TRA04CUX01); 10. TR02CUX10 - Solicitud de Certificado de Legalidad (EX TRA04CUX01)
CXF01CUX04 No CATs;Customer Experience Feedback [CXF] / 01. Customer Experience Feedback (CXF) / 04. CXF01CUX04 - Feedback Boti CAT; 04. CXF01CUX04 - Feedback Boti CAT
CU08CUX02 Apertura post evento;Cultura [CU] / 08. Vacaciones en BA / 02. CU08CUX02 - Verano BA 2024; 02. CU08CUX02 - Verano BA 2024
EDU05CUX06 Otros profesorados;Educación [EDU] / 05. Educación Superior / 06. EDU05CUX06 - Profesorados; 06. EDU05CUX06 - Profesorados
CXF01CUX04 Ni fácil ni difícil CATs;Customer Experience Feedback [CXF] / 01. Customer Experience Feedback (CXF) / 04. CXF01CUX04 - Feedback Boti CAT; 04. CXF01CUX04 - Feedback Boti CAT
EDU01CUX04 Qué necesito;Educación [EDU] / 01. Becas / 04. EDU01CUX04 - Becas alimentarias; 04. EDU01CUX04 - Becas alimentarias
EDU05CUX06 Media y superior corta;Educación [EDU] / 05. Educación Superior / 06. EDU05CUX06 - Profesorados; 06. EDU05CUX06 - Profesorados
CU01CUX02 Arte argentino;Cultura [CU] / 01. Museos / 02. CU01CUX02 - Museos; 02. CU01CUX02 - Museos
EDU05CUX04 Cómo me inscribo Tatuaje;Educación [EDU] / 05. Educación Superior / 04. EDU05CUX04 - Tecnicaturas de Salud; 04. EDU05CUX04 - Tecnicaturas de Salud
SUA01CUX23 Preguntar refuerzos;Solicitudes - Suaci [SUACI] / 01. Espacio público / 23. SUA01CUX23 Desinfección vía publica; 23. SUA01CUX23 Desinfección vía publica
AM04CUX02 Dónde queda;Ambiente [AM] / 04. Reservas y espacios / 02. AM04CUX02 - Jardín Botánico; 02. AM04CUX02 - Jardín Botánico
BOT02CUX05 U1;Boti [BOT] / 02. Cumpleaños / 05. BOT02CUX05 - Botigrama; 05. BOT02CUX05 - Botigrama
TUR01CUX05 Confirmación de email;Turnos [TUR] / 01. SIGECI / 05. TUR01CUX05 - Turno para renovación de licencia de conducir; 05. TUR01CUX05 - Turno para renovación de licencia de conducir
SA07CUX01 Otras ITS;Salud [SA] / 07. Salud sexual / 01. SA07CUX01 - Salud Sexual y Reproductiva; 01. SA07CUX01 - Salud Sexual y Reproductiva
SA01CAT01 Apertura ;Derivaciones [DER] / Derivación / Derivación a agente de SIGEHOS; Derivación a agente de SIGEHOS
MO08CAT01 Operador disponible;Derivaciones [DER] / Derivación / Derivación a agente de AUSA; Derivación a agente de AUSA
TR04CUX02 Qué necesito - DNI a domicilio;Trámites [TR] / 04. Estáticos Varios / 02. TR04CUX02 - DNI; 02. TR04CUX02 - DNI
MO05CUX10 Confirmar trámite por BUI;Movilidad [MO] / 05. Licencias / 10. MO05CUX10 Duplicado de licencia; 10. MO05CUX10 Duplicado de licencia
Si no atiende nadie | AGIP;Derivaciones [DER] / Derivación / Derivación a agente de AGIP / Instancias de espera AGIP; Instancias de espera AGIP
EDU05CUX05 Escuela Spangenberg;Educación [EDU] / 05. Educación Superior / 05. EDU05CUX05 - Traductorados; 05. EDU05CUX05 - Traductorados
TU01CUX05 Viaje seguro;Turismo [TU] / 01. Turismo BA / 05. TU01CUX05 - Seguridad turística; 05. TU01CUX05 - Seguridad turística
TU01CUX01 San telmo;Turismo [TU] / 01. Turismo BA / 01. TU01CUX01 - Turismo en BA; 01. TU01CUX01 - Turismo en BA
EDU03CUX05 Hacer una consulta;Educación [EDU] / 03. Docentes / 05. EDU03CUX05 - Universidad de la Ciudad; 05. EDU03CUX05 - Universidad de la Ciudad
BOT01CUX01 Igualmente;Boti [BOT] / 01. Perfil / 01. BOT01CUX01 - Personalidad; 01. BOT01CUX01 - Personalidad
TUR01CUX05 Telefono - Corrección ;Turnos [TUR] / 01. SIGECI / 05. TUR01CUX05 - Turno para renovación de licencia de conducir; 05. TUR01CUX05 - Turno para renovación de licencia de conducir
TUR01CUX02 - Confirmación de turno - No quiere;Z. Apagados, detonables 💣;Z. Apagados, detonables 💣
BOT06CUX01 Trabalenguas 2;Boti [BOT] / 06. Diversión / 01. BOT06CUX01 - Divertite con Boti; 01. BOT06CUX01 - Divertite con Boti
AM04CUX06 Apertura corta;Ambiente [AM] / 04. Reservas y espacios / 06. AM04CUX06 - Reserva Ecológica Ciudad Universitaria Costanera Norte; 06. AM04CUX06 - Reserva Ecológica Ciudad Universitaria Costanera Norte
COY08CUX01 Plan hidráulico;Coyuntura [CO] / 08. Obras / 01. COY08CUX01 Obras en la ciudad; 01. COY08CUX01 Obras en la ciudad
TU01CUX01 Devolución del IVA;Turismo [TU] / 01. Turismo BA / 01. TU01CUX01 - Turismo en BA; 01. TU01CUX01 - Turismo en BA
AM02CUX01 Cómo puedo ayudar;Ambiente [AM] / 02. Cambio climático / 01. AM02CUX01 - Cambio climático; 01. AM02CUX01 - Cambio climático
TR03CUX30 Arbolado: denuncia por irregularidades;Trámites [TR] / 03. Match directo / 30. TR03CUX30 - Subsecretaría de Atención y Gestión Ciudadana; 30. TR03CUX30 - Subsecretaría de Atención y Gestión Ciudadana
DH11CUX05 V3;Desarrollo humano [DH] / 11. Inclusión financiera / 05. DH11CUX05 Curso Fotoproducto virtual; 05. DH11CUX05 Curso Fotoproducto virtual
CU09CUX02 Un poco de historia Recoleta;Cultura [CU] / 09. Centros y edificios culturales / 02. CU09CUX02 - Cementerios de Buenos Aires; 02. CU09CUX02 - Cementerios de Buenos Aires
DH11CUX03 Salir;Desarrollo humano [DH] / 11. Inclusión financiera / 03. DH11CUX03 Curso virtual de Identidad de Marca; 03. DH11CUX03 Curso virtual de Identidad de Marca
DH01CAT03 Pide teléfono;Derivaciones [DER] / Derivación / Derivación a agente de IVC; Derivación a agente de IVC
TR02CUX06 Agregar nuevo título;Trámites [TR] / 02. Integraciones STD / 06. TR02CUX06 - Presentación de Certificados Escolares para Estudiar es Trabajar - ; 06. TR02CUX06 - Presentación de Certificados Escolares para Estudiar es Trabajar - 
Sin turnos | sigeci;Turnos [TUR] / 01. SIGECI / 07. TUR01CUX07 - Consulta turno SIGECI; 07. TUR01CUX07 - Consulta turno SIGECI
TUR01CUX04 Qué necesito;Turnos [TUR] / 01. SIGECI / 04. TUR01CUX04 - Turno para Unión Civil Convivencial; 04. TUR01CUX04 - Turno para Unión Civil Convivencial
MO05CUX11 Amputación no;Movilidad [MO] / 05. Licencias / 11. MO05CUX11 Ficha de salud; 11. MO05CUX11 Ficha de salud
IN01CAT01 Pedido de datos Mail;Derivaciones [DER] / Derivación / Derivación a agente de Infracciones; Derivación a agente de Infracciones
DH01CUX01 Discapacidad;Desarrollo humano [DH] / 01. Atención social / 01. DH01CUX01 - Atención Social; 01. DH01CUX01 - Atención Social
OB05CUX02 Apertura;Obras [OBR] / 05. DGROC / 02. OB05CUX02 -Super Apertura Obras - DGROC  ; 02. OB05CUX02 -Super Apertura Obras - DGROC  
CU01CUX06 Apertura;Cultura [CU] / 01. Museos / 06. CU01CUX06 - Buenos Aires Museo; 06. CU01CUX06 - Buenos Aires Museo
CIU05CUX03 Caballito;Ciudad [CIU] / 05. Sobre la Ciudad / 03. CIU05CUX03 - Barrios de la Ciudad; 03. CIU05CUX03 - Barrios de la Ciudad
DEC02CUX02 Apertura;Desarrollo Económico [DEC] / 02. Distritos Económicos / 02. DEC02CUX02 - Plan de Transformación del Microcentro 🚀; 02. DEC02CUX02 - Plan de Transformación del Microcentro 🚀
SE01CUX01 Apertura;Seguridad [SE] / 01. Servicios (Policia, bomberos...) / 01. SE01CUX01 - Convocatoria de bomberos; 01. SE01CUX01 - Convocatoria de bomberos
CU13CUX01 Apertura;Cultura [CU] / 13. Patrimonio de la Ciudad / 01. CU13CUX01 - Patrimonio de la Ciudad; 01. CU13CUX01 - Patrimonio de la Ciudad
MO05CUX08 Login miBA;Movilidad [MO] / 05. Licencias / 08. MO05CUX08 - Ampliación de licencias; 08. MO05CUX08 - Ampliación de licencias
Preinscripciones (Apertura de flow) > Consultar estado (Ap de flow) > Lista de espera * Response flow;Educación [EDU] / 04. Educación Escolar / 26. EDU04CUX26 - Preinscripción escolar; 26. EDU04CUX26 - Preinscripción escolar
EP01CUX01 Recuperadores;Espacio Público [EP] / 01. Ciudad Verde / 01. EP01CUX01 - BA Recicla; 01. EP01CUX01 - BA Recicla
AC02CUX04 SAME;Atención Ciudadana [AC] / 02. Servicios Ciudadanía / 04. AC02CUX04 - Emergencias; 04. AC02CUX04 - Emergencias
DDHH03CUX01 Bifurcador corto derechos;Derechos Humanos [DDHH] / 03. Niños: Derechos y Defensorías / 01. DDHH03CUX01 - Bifurcador Derechos de Niños_as y Adolescentes; 01. DDHH03CUX01 - Bifurcador Derechos de Niños_as y Adolescentes
SUA01CUX30 Nombre del trámite;Solicitudes - Suaci [SUACI] / 01. Espacio público / 30. SUA01CUX30 Consultas e inconvenientes con TAD; 30. SUA01CUX30 Consultas e inconvenientes con TAD
EDU04CUX05 Apertura;Educación [EDU] / 04. Educación Escolar / 05. EDU04CUX05 Educación adolescentes y adultos; 05. EDU04CUX05 Educación adolescentes y adultos
SA15CUX01 Guardias;Salud [SA] / 15. Salud mental / 01. SA15CUX01 - Líneas de atención psicológicas; 01. SA15CUX01 - Líneas de atención psicológicas
AC02CUX02 Apertura;Atención Ciudadana [AC] / 02. Servicios Ciudadanía / 02. AC02CUX02 - Protección ambiental; 02. AC02CUX02 - Protección ambiental
EDU04CUX06 Apertura;Educación [EDU] / 04. Educación Escolar / 06. EDU04CUX06 - Bullying; 06. EDU04CUX06 - Bullying
DH03CUX01 Registro Laboral;Desarrollo humano [DH] / 03. Accesibilidad / 01. DH03CUX01 - Accesibilidad; 01. DH03CUX01 - Accesibilidad
TR04CUX41 Clave Fiscal;Trámites [TR] / 04. Estáticos Varios / 41. TR04CUX41 - Trámites Nación; 41. TR04CUX41 - Trámites Nación
SUA01CUX14 Resolución Reforzada;Solicitudes - Suaci [SUACI] / 01. Espacio público / 14. SUA01CUX14 - Reparación de Baches; 14. SUA01CUX14 - Reparación de Baches
Fin | Si no atiende el agente | AGIP;Derivaciones [DER] / Derivación / Derivación a agente de AGIP / Instancias de espera AGIP; Instancias de espera AGIP
LIC00CUX01 Rechaza excepción;Movilidad [MO] / 05. Licencias / 06. MO05CUX06 LIC00CUX01 - Otorgamiento de Licencias Exp unificada; 06. MO05CUX06 LIC00CUX01 - Otorgamiento de Licencias Exp unificada
MO05CUX11 Patología auditiva sí;Movilidad [MO] / 05. Licencias / 11. MO05CUX11 Ficha de salud; 11. MO05CUX11 Ficha de salud
DH03CUX01 Tren;Desarrollo humano [DH] / 03. Accesibilidad / 01. DH03CUX01 - Accesibilidad; 01. DH03CUX01 - Accesibilidad
TR03CUX08 Redistribución de usos de autorización de actividad económica;Trámites [TR] / 03. Match directo / 08. TR03CUX08 - AGC; 08. TR03CUX08 - AGC
CXF01CUX02 No sé Estáticos;Customer Experience Feedback [CXF] / 01. Customer Experience Feedback (CXF) / 02. CXF01CUX02 - Feedback Boti Estáticos; 02. CXF01CUX02 - Feedback Boti Estáticos
TR03CUX17 Habilitaciones de vehículo de remis;Trámites [TR] / 03. Match directo / 17. TR03CUX17 - Desarrollo urbano y transporte - Transporte; 17. TR03CUX17 - Desarrollo urbano y transporte - Transporte
DH09CUX01 Capacitaciones;Desarrollo humano [DH] / 09. Niñes / 01. DH09CUX01 - Desarrollo infantil; 01. DH09CUX01 - Desarrollo infantil
SIGEHOS > Responde No;Derivaciones [DER] / Derivación / Derivación a agente de SIGEHOS; Derivación a agente de SIGEHOS
AG01CUX01 Mail;Derivaciones [DER] / Derivación / Derivación a agente de AGIP; Derivación a agente de AGIP
DE00CUX03 Dónde son;Deportes [DE] / 00. Deporte Adaptado; 00. Deporte Adaptado
DH03CUX01 Pequeños comercios;Desarrollo humano [DH] / 03. Accesibilidad / 01. DH03CUX01 - Accesibilidad; 01. DH03CUX01 - Accesibilidad
DH03CUX03 Apertura corta;Desarrollo humano [DH] / 03. Accesibilidad / 03. DH03CUX03 - Autismo; 03. DH03CUX03 - Autismo
CU04CUX16 Apertura contingencia;"Cultura [CU] / 04. Festivales y ""Día de -Noche de"" / 16. CU04CUX16 - BA Inspira"; 16. CU04CUX16 - BA Inspira
DH10CUX01 Asesoría contable;Desarrollo humano [DH] / 10. Trámites AFIP / 01. DH10CUX01 - Trámites AFIP; 01. DH10CUX01 - Trámites AFIP
SUA01CUX17 Preguntar refuerzos;Solicitudes - Suaci [SUACI] / 01. Espacio público / 17. SUA01CUX17 - Pintura sobre Graffiti; 17. SUA01CUX17 - Pintura sobre Graffiti
CU06CUX03 Apertura corta;Cultura [CU] / 06. Diversidad 🏳️‍🌈 / 03. CU06CUX03 - Identidad de género 🏳️‍⚧️; 03. CU06CUX03 - Identidad de género 🏳️‍⚧️
SE02CUX03 Estafas VTV;Seguridad [SE] / 02. Ciberseguridad / 03. SE02CUX03 - Estafas en Infracciones y VTV; 03. SE02CUX03 - Estafas en Infracciones y VTV
BOT02CUX03 Apertura corta;Boti [BOT] / 02. Cumpleaños / 03. BOT02CUX03 - Boti Cumple 6; 03. BOT02CUX03 - Boti Cumple 6
BX01CUX01 Menciones a Boti;BAX [BX];BAX [BX]
EDU07CUX01 Segundo ;Educación [EDU] / 07. Biblioteca Digital, materias y links / 01. EDU07CUX01 - Biblioteca digital; 01. EDU07CUX01 - Biblioteca digital
SA15CUX01 Arte y cultura;Salud [SA] / 15. Salud mental / 01. SA15CUX01 - Líneas de atención psicológicas; 01. SA15CUX01 - Líneas de atención psicológicas
MO05CUX15 Declaración jurada;Movilidad [MO] / 05. Licencias / 15. MO05CUX15 - Cambio de datos en la licencia de conducir; 15. MO05CUX15 - Cambio de datos en la licencia de conducir
DH11CUX05 Responder pregunta V2;Desarrollo humano [DH] / 11. Inclusión financiera / 05. DH11CUX05 Curso Fotoproducto virtual; 05. DH11CUX05 Curso Fotoproducto virtual
SUA01CUX18 Numero refuerzo invalido;Solicitudes - Suaci [SUACI] / 01. Espacio público / 18. SUA01CUX18 - Retiro de objetos en desuso; 18. SUA01CUX18 - Retiro de objetos en desuso
SUA01CUX08 Cargar foto 1;Solicitudes - Suaci [SUACI] / 01. Espacio público / 08. SUA01CUX08 - Mejora de Barrido; 08. SUA01CUX08 - Mejora de Barrido
NI01CUX09 Inicio del cuento;Niñez [NI] / 01. Boticuentos / 09. NI01CUX09 - El fantasma del Anfiteatro; 09. NI01CUX09 - El fantasma del Anfiteatro
NI01CUX03  Malba conflicto;Niñez [NI] / 01. Boticuentos / 03. NI01CUX03 Super chanchitos 🐷🐷🐷; 03. NI01CUX03 Super chanchitos 🐷🐷🐷
TR03CUX03 Inscripción al registro de músicos solistas;Trámites [TR] / 03. Match directo / 03. TR03CUX03 - Cultura; 03. TR03CUX03 - Cultura
EDU05CUX02 * Qué puedo estudiar (Estudio en BA);Educación [EDU] / 05. Educación Superior / 02. EDU05CUX02 - Study BA; 02. EDU05CUX02 - Study BA
